n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island,trait,repeat,split_seed
8,3032,0.3344147815545636,0.442632645368576,shapley_mean,-1,8,thr_tarsus,3,3014
9,3226,0.3752770895695801,0.437299519777298,shapley_mean,-1,8,thr_tarsus,3,3014
10,3914,0.3897743465081493,0.4352096617221832,shapley_mean,-1,8,thr_tarsus,3,3014
11,4497,0.3911277218802796,0.4345875084400177,shapley_mean,-1,8,thr_tarsus,3,3014
12,4893,0.3980244012476189,0.432626873254776,shapley_mean,-1,8,thr_tarsus,3,3014
13,5150,0.3874568189493659,0.4320990443229675,shapley_mean,-1,8,thr_tarsus,3,3014
14,5498,0.4129493359608089,0.4243967235088348,shapley_mean,-1,8,thr_tarsus,3,3014
1,194,0.2216569632595385,0.5072668790817261,shapley_mean,-1,8,thr_tarsus,4,4014
2,311,0.3202294166741451,0.5012363195419312,shapley_mean,-1,8,thr_tarsus,4,4014
3,484,0.3672542283414268,0.4987064003944397,shapley_mean,-1,8,thr_tarsus,4,4014
4,1039,0.3152868859439516,0.4964601397514343,shapley_mean,-1,8,thr_tarsus,4,4014
5,2102,0.2494510774448932,0.4944342970848083,shapley_mean,-1,8,thr_tarsus,4,4014
6,2790,0.2527900898534067,0.493986427783966,shapley_mean,-1,8,thr_tarsus,4,4014
7,2882,0.2678053691320236,0.4918989539146423,shapley_mean,-1,8,thr_tarsus,4,4014
8,3168,0.337409456238563,0.4822308719158172,shapley_mean,-1,8,thr_tarsus,4,4014
9,3751,0.3805095000551097,0.4771709740161896,shapley_mean,-1,8,thr_tarsus,4,4014
10,4334,0.3882456124069358,0.4760220348834991,shapley_mean,-1,8,thr_tarsus,4,4014
11,4682,0.4295239914090177,0.4659873843193054,shapley_mean,-1,8,thr_tarsus,4,4014
12,5078,0.4363829649364965,0.463330328464508,shapley_mean,-1,8,thr_tarsus,4,4014
13,5335,0.4186125927320372,0.4624582827091217,shapley_mean,-1,8,thr_tarsus,4,4014
14,5498,0.4450014490128477,0.4542662799358368,shapley_mean,-1,8,thr_tarsus,4,4014
1,163,0.1839167944540006,0.4603061974048614,shapley_mean,-1,8,thr_tarsus,5,5014
2,280,0.2569556482058058,0.4545100927352905,shapley_mean,-1,8,thr_tarsus,5,5014
3,474,0.3190541685932428,0.449237585067749,shapley_mean,-1,8,thr_tarsus,5,5014
4,647,0.3518559044936611,0.4463453888893127,shapley_mean,-1,8,thr_tarsus,5,5014
5,995,0.3699272421338678,0.4366878867149353,shapley_mean,-1,8,thr_tarsus,5,5014
6,1281,0.3763970454951935,0.4309280514717102,shapley_mean,-1,8,thr_tarsus,5,5014
7,2344,0.3719109743465841,0.4286873042583465,shapley_mean,-1,8,thr_tarsus,5,5014
8,2899,0.3828989793391679,0.4256666898727417,shapley_mean,-1,8,thr_tarsus,5,5014
9,3482,0.4219859137234312,0.4204486906528473,shapley_mean,-1,8,thr_tarsus,5,5014
10,4170,0.4429288388359674,0.4179601967334747,shapley_mean,-1,8,thr_tarsus,5,5014
11,4753,0.4440772872378764,0.416738748550415,shapley_mean,-1,8,thr_tarsus,5,5014
12,5149,0.4513468915001238,0.4146526157855987,shapley_mean,-1,8,thr_tarsus,5,5014
13,5406,0.4439944304714719,0.4139069020748138,shapley_mean,-1,8,thr_tarsus,5,5014
14,5498,0.4462748855935797,0.4123753607273102,shapley_mean,-1,8,thr_tarsus,5,5014
1,163,0.1719920244273741,0.4289552271366119,shapley_mean,-1,8,thr_tarsus,6,6014
2,280,0.2467414074095202,0.4248110353946686,shapley_mean,-1,8,thr_tarsus,6,6014
3,453,0.266596471848063,0.4250685274600982,shapley_mean,-1,8,thr_tarsus,6,6014
4,647,0.3429195940574711,0.417592316865921,shapley_mean,-1,8,thr_tarsus,6,6014
5,739,0.3471978794530325,0.4158223867416382,shapley_mean,-1,8,thr_tarsus,6,6014
6,1322,0.4030726795152513,0.4114601016044616,shapley_mean,-1,8,thr_tarsus,6,6014
7,1718,0.4015662932424593,0.4087609648704529,shapley_mean,-1,8,thr_tarsus,6,6014
8,2066,0.4234294751369492,0.3976309299468994,shapley_mean,-1,8,thr_tarsus,6,6014
9,2621,0.4369843386524202,0.3957946896553039,shapley_mean,-1,8,thr_tarsus,6,6014
10,3204,0.433629535704327,0.3952858746051788,shapley_mean,-1,8,thr_tarsus,6,6014
11,4267,0.4259628920081535,0.3927003443241119,shapley_mean,-1,8,thr_tarsus,6,6014
12,4955,0.4330819251827671,0.3916356861591339,shapley_mean,-1,8,thr_tarsus,6,6014
13,5241,0.4529564715170677,0.3852641582489013,shapley_mean,-1,8,thr_tarsus,6,6014
14,5498,0.4462226895219983,0.3837158381938934,shapley_mean,-1,8,thr_tarsus,6,6014
1,163,0.2045202040277159,0.5033631324768066,shapley_mean,-1,8,thr_tarsus,7,7014
2,511,0.2767013562710554,0.4923790395259857,shapley_mean,-1,8,thr_tarsus,7,7014
3,907,0.2706651345821891,0.4928507506847381,shapley_mean,-1,8,thr_tarsus,7,7014
4,1193,0.2913626762133645,0.4852076768875122,shapley_mean,-1,8,thr_tarsus,7,7014
5,1285,0.3017006097780927,0.4831014275550842,shapley_mean,-1,8,thr_tarsus,7,7014
6,1868,0.3027388636450905,0.4822095334529876,shapley_mean,-1,8,thr_tarsus,7,7014
7,2556,0.3060296589014388,0.482121467590332,shapley_mean,-1,8,thr_tarsus,7,7014
8,2729,0.330034193797002,0.4782839715480804,shapley_mean,-1,8,thr_tarsus,7,7014
9,3312,0.3693455743832191,0.47349414229393,shapley_mean,-1,8,thr_tarsus,7,7014
10,3867,0.3980404459154959,0.4694679975509643,shapley_mean,-1,8,thr_tarsus,7,7014
11,4124,0.3804234750277344,0.4691819250583648,shapley_mean,-1,8,thr_tarsus,7,7014
12,4318,0.416985570186004,0.4638152420520782,shapley_mean,-1,8,thr_tarsus,7,7014
13,5381,0.4374435177837837,0.4576958119869232,shapley_mean,-1,8,thr_tarsus,7,7014
14,5498,0.4538704031600247,0.4536091387271881,shapley_mean,-1,8,thr_tarsus,7,7014
1,163,0.1742022464445302,0.5267944931983948,shapley_mean,-1,8,thr_tarsus,8,8014
2,336,0.2000963210382552,0.5266845226287842,shapley_mean,-1,8,thr_tarsus,8,8014
3,622,0.2635500431739185,0.5152933597564697,shapley_mean,-1,8,thr_tarsus,8,8014
4,879,0.249410469337333,0.5137908458709717,shapley_mean,-1,8,thr_tarsus,8,8014
5,1567,0.2597068676030952,0.51283860206604,shapley_mean,-1,8,thr_tarsus,8,8014
6,2630,0.2716706136189805,0.5082294344902039,shapley_mean,-1,8,thr_tarsus,8,8014
7,2824,0.3192281348631972,0.5025119781494141,shapley_mean,-1,8,thr_tarsus,8,8014
8,3172,0.3502256764704542,0.4942414164543152,shapley_mean,-1,8,thr_tarsus,8,8014
9,3568,0.3506535778115547,0.4927606284618377,shapley_mean,-1,8,thr_tarsus,8,8014
10,4151,0.3516635243294483,0.4920969009399414,shapley_mean,-1,8,thr_tarsus,8,8014
11,4706,0.3721211008677667,0.4884020984172821,shapley_mean,-1,8,thr_tarsus,8,8014
12,5289,0.4053840192415368,0.4830693900585174,shapley_mean,-1,8,thr_tarsus,8,8014
13,5406,0.425836923440079,0.4785265624523163,shapley_mean,-1,8,thr_tarsus,8,8014
14,5498,0.4273404585191603,0.4773236215114593,shapley_mean,-1,8,thr_tarsus,8,8014
1,117,0.2748889695597491,0.4288309514522552,shapley_mean,-1,8,thr_tarsus,9,9014
2,311,0.3002808562222552,0.422240674495697,shapley_mean,-1,8,thr_tarsus,9,9014
3,484,0.3355308685083261,0.420284241437912,shapley_mean,-1,8,thr_tarsus,9,9014
4,647,0.3279243893365698,0.4110978841781616,shapley_mean,-1,8,thr_tarsus,9,9014
5,995,0.353139737943743,0.4028351902961731,shapley_mean,-1,8,thr_tarsus,9,9014
6,1578,0.3858279991857103,0.3999770879745483,shapley_mean,-1,8,thr_tarsus,9,9014
7,1974,0.3794279967300994,0.399525910615921,shapley_mean,-1,8,thr_tarsus,9,9014
8,2066,0.3794484443617241,0.3979614377021789,shapley_mean,-1,8,thr_tarsus,9,9014
9,2352,0.3789764085523184,0.3936879634857178,shapley_mean,-1,8,thr_tarsus,9,9014
10,3415,0.368206956735768,0.3918876051902771,shapley_mean,-1,8,thr_tarsus,9,9014
11,3998,0.3664433077264282,0.3920117914676666,shapley_mean,-1,8,thr_tarsus,9,9014
12,4686,0.3719862452835001,0.3919212222099304,shapley_mean,-1,8,thr_tarsus,9,9014
13,5241,0.3843983412874097,0.3893442749977112,shapley_mean,-1,8,thr_tarsus,9,9014
14,5498,0.3827894984536709,0.3883976638317108,shapley_mean,-1,8,thr_tarsus,9,9014
1,152,0.2150902407761637,0.4812520444393158,shapley_mean,-1,9,thr_tarsus,0,14
2,409,0.0849642741474384,0.4869120419025421,shapley_mean,-1,9,thr_tarsus,0,14
3,757,0.1447740652847084,0.4822992980480194,shapley_mean,-1,9,thr_tarsus,0,14
4,849,0.1358465205753783,0.4829752743244171,shapley_mean,-1,9,thr_tarsus,0,14
5,1432,0.1182580561599961,0.4842756986618042,shapley_mean,-1,9,thr_tarsus,0,14
6,1987,0.1187401441371392,0.4853866100311279,shapley_mean,-1,9,thr_tarsus,0,14
7,2570,0.1357955426771176,0.4841377139091491,shapley_mean,-1,9,thr_tarsus,0,14
8,2687,0.1567680791134671,0.4817231297492981,shapley_mean,-1,9,thr_tarsus,0,14
9,2881,0.1795878477196681,0.4784944057464599,shapley_mean,-1,9,thr_tarsus,0,14
10,3277,0.1757066484544809,0.4783576726913452,shapley_mean,-1,9,thr_tarsus,0,14
11,4340,0.1595203416482132,0.4772426187992096,shapley_mean,-1,9,thr_tarsus,0,14
12,4513,0.1587854046141976,0.4771688580513,shapley_mean,-1,9,thr_tarsus,0,14
13,5201,0.1931043139020742,0.4723285734653473,shapley_mean,-1,9,thr_tarsus,0,14
14,5487,0.2246460935689209,0.4657993614673614,shapley_mean,-1,9,thr_tarsus,0,14
1,194,0.1195624917185295,0.5132665038108826,shapley_mean,-1,9,thr_tarsus,1,1014
2,749,0.0517268134556326,0.5152356624603271,shapley_mean,-1,9,thr_tarsus,1,1014
3,1006,0.013435467939749,0.5191206932067871,shapley_mean,-1,9,thr_tarsus,1,1014
4,1179,0.0271601811775929,0.5177244544029236,shapley_mean,-1,9,thr_tarsus,1,1014
5,1867,0.0522467864178363,0.5158258080482483,shapley_mean,-1,9,thr_tarsus,1,1014
6,2153,0.1232104721077392,0.507908046245575,shapley_mean,-1,9,thr_tarsus,1,1014
7,2736,0.1338725053182248,0.5069851875305176,shapley_mean,-1,9,thr_tarsus,1,1014
8,2853,0.1504910559438281,0.5050728917121887,shapley_mean,-1,9,thr_tarsus,1,1014
9,3249,0.1432847535705042,0.505981981754303,shapley_mean,-1,9,thr_tarsus,1,1014
10,3832,0.1506548286322377,0.5049092769622803,shapley_mean,-1,9,thr_tarsus,1,1014
11,4895,0.1457679864128277,0.5047996640205383,shapley_mean,-1,9,thr_tarsus,1,1014
12,5243,0.2027956340978314,0.4947286546230316,shapley_mean,-1,9,thr_tarsus,1,1014
13,5395,0.2451209671140385,0.4869946539402008,shapley_mean,-1,9,thr_tarsus,1,1014
14,5487,0.2445695090480822,0.4870166480541229,shapley_mean,-1,9,thr_tarsus,1,1014
1,117,0.0933601815399974,0.4691689014434814,shapley_mean,-1,9,thr_tarsus,2,2014
2,269,0.2366326201139091,0.4563299119472503,shapley_mean,-1,9,thr_tarsus,2,2014
3,463,0.2207791098244735,0.4550406336784363,shapley_mean,-1,9,thr_tarsus,2,2014
4,555,0.2021410007516542,0.4558499157428741,shapley_mean,-1,9,thr_tarsus,2,2014
5,951,0.1838208075082927,0.4570418894290924,shapley_mean,-1,9,thr_tarsus,2,2014
6,1237,0.2035777699786873,0.4516664445400238,shapley_mean,-1,9,thr_tarsus,2,2014
7,1925,0.2428443088012783,0.4479385614395141,shapley_mean,-1,9,thr_tarsus,2,2014
8,2988,0.2037267579901369,0.448675125837326,shapley_mean,-1,9,thr_tarsus,2,2014
9,3336,0.2536165996061169,0.4400239884853363,shapley_mean,-1,9,thr_tarsus,2,2014
10,3919,0.254355460534751,0.4393464028835296,shapley_mean,-1,9,thr_tarsus,2,2014
11,4474,0.2541065168021034,0.4402239024639129,shapley_mean,-1,9,thr_tarsus,2,2014
12,4647,0.25351280043121,0.4400046765804291,shapley_mean,-1,9,thr_tarsus,2,2014
13,5230,0.2665599785396666,0.4376770257949829,shapley_mean,-1,9,thr_tarsus,2,2014
14,5487,0.242890734758895,0.4405718147754669,shapley_mean,-1,9,thr_tarsus,2,2014
1,348,0.1711828810801577,0.4984333217144012,shapley_mean,-1,9,thr_tarsus,3,3014
2,605,0.0998729770764876,0.4980531334877014,shapley_mean,-1,9,thr_tarsus,3,3014
3,722,0.1330259222388748,0.4956902861595154,shapley_mean,-1,9,thr_tarsus,3,3014
4,814,0.1242535911406215,0.4963927865028381,shapley_mean,-1,9,thr_tarsus,3,3014
5,1100,0.1659404653252949,0.4903802275657654,shapley_mean,-1,9,thr_tarsus,3,3014
6,1252,0.2273735732497938,0.4824522733688354,shapley_mean,-1,9,thr_tarsus,3,3014
7,1835,0.2220466628854744,0.4823803007602691,shapley_mean,-1,9,thr_tarsus,3,3014
8,2898,0.1892483215115889,0.4825758039951324,shapley_mean,-1,9,thr_tarsus,3,3014
9,3481,0.2037323340574725,0.4804175496101379,shapley_mean,-1,9,thr_tarsus,3,3014
10,3675,0.2162219864525401,0.4780526161193847,shapley_mean,-1,9,thr_tarsus,3,3014
11,4071,0.2168488510208908,0.4780046343803406,shapley_mean,-1,9,thr_tarsus,3,3014
12,4244,0.2169043236499306,0.477857768535614,shapley_mean,-1,9,thr_tarsus,3,3014
13,4932,0.2467623247551868,0.4726069271564483,shapley_mean,-1,9,thr_tarsus,3,3014
14,5487,0.254061489072663,0.4719984531402588,shapley_mean,-1,9,thr_tarsus,3,3014
1,348,0.146532825032251,0.4957554638385772,shapley_mean,-1,9,thr_tarsus,4,4014
2,500,0.2658291744890719,0.4840813875198364,shapley_mean,-1,9,thr_tarsus,4,4014
3,694,0.2844136399386627,0.4804068207740783,shapley_mean,-1,9,thr_tarsus,4,4014
4,786,0.2730295997793625,0.4811072945594787,shapley_mean,-1,9,thr_tarsus,4,4014
5,1369,0.2486080882465528,0.4818826615810394,shapley_mean,-1,9,thr_tarsus,4,4014
6,1542,0.2510557730656806,0.4814470708370209,shapley_mean,-1,9,thr_tarsus,4,4014
7,2125,0.2512870663825173,0.4803159534931183,shapley_mean,-1,9,thr_tarsus,4,4014
8,2411,0.2656118408126289,0.4743696451187134,shapley_mean,-1,9,thr_tarsus,4,4014
9,3474,0.2315921965479661,0.4736496210098266,shapley_mean,-1,9,thr_tarsus,4,4014
10,4162,0.2592810341863543,0.469289481639862,shapley_mean,-1,9,thr_tarsus,4,4014
11,4717,0.2601181153527437,0.4692298173904419,shapley_mean,-1,9,thr_tarsus,4,4014
12,4974,0.2318455919529465,0.4726844429969787,shapley_mean,-1,9,thr_tarsus,4,4014
13,5091,0.2407106417984577,0.4711992442607879,shapley_mean,-1,9,thr_tarsus,4,4014
14,5487,0.2433197116960516,0.4707972109317779,shapley_mean,-1,9,thr_tarsus,4,4014
1,348,0.1550882321200664,0.5040783882141113,shapley_mean,-1,9,thr_tarsus,5,5014
2,500,0.2669643064600869,0.4924095273017883,shapley_mean,-1,9,thr_tarsus,5,5014
3,694,0.283512195292077,0.4890772402286529,shapley_mean,-1,9,thr_tarsus,5,5014
4,811,0.3019485932936962,0.4866716563701629,shapley_mean,-1,9,thr_tarsus,5,5014
5,1499,0.331375756431325,0.4839275777339935,shapley_mean,-1,9,thr_tarsus,5,5014
6,2082,0.3279074678281277,0.4826082289218902,shapley_mean,-1,9,thr_tarsus,5,5014
7,3145,0.2773052981106564,0.48145592212677,shapley_mean,-1,9,thr_tarsus,5,5014
8,3700,0.2733177321982119,0.4817146062850952,shapley_mean,-1,9,thr_tarsus,5,5014
9,3873,0.2717484049049884,0.4813914597034454,shapley_mean,-1,9,thr_tarsus,5,5014
10,4456,0.2718820704156637,0.4808668196201324,shapley_mean,-1,9,thr_tarsus,5,5014
11,4852,0.2701184770720091,0.4810526072978973,shapley_mean,-1,9,thr_tarsus,5,5014
12,4944,0.2659874447127422,0.4814885556697845,shapley_mean,-1,9,thr_tarsus,5,5014
13,5230,0.2807287275840274,0.4754937291145324,shapley_mean,-1,9,thr_tarsus,5,5014
14,5487,0.25915338971226,0.4780760407447815,shapley_mean,-1,9,thr_tarsus,5,5014
1,152,0.215011103268827,0.5129345655441284,shapley_mean,-1,9,thr_tarsus,6,6014
2,346,0.2183764315731441,0.5104493498802185,shapley_mean,-1,9,thr_tarsus,6,6014
3,694,0.2628336477925121,0.504669725894928,shapley_mean,-1,9,thr_tarsus,6,6014
4,786,0.2504264662584775,0.5051537156105042,shapley_mean,-1,9,thr_tarsus,6,6014
5,903,0.2670940225159924,0.5029720664024353,shapley_mean,-1,9,thr_tarsus,6,6014
6,1486,0.2683850301625125,0.5016847848892212,shapley_mean,-1,9,thr_tarsus,6,6014
7,1772,0.268691256189217,0.4970593750476837,shapley_mean,-1,9,thr_tarsus,6,6014
8,2355,0.2678552670226458,0.4963489472866058,shapley_mean,-1,9,thr_tarsus,6,6014
9,2612,0.2340107844689339,0.49885094165802,shapley_mean,-1,9,thr_tarsus,6,6014
10,3300,0.2662007931293769,0.4940777122974396,shapley_mean,-1,9,thr_tarsus,6,6014
11,4363,0.2386044830043066,0.492879718542099,shapley_mean,-1,9,thr_tarsus,6,6014
12,4918,0.2424582505002046,0.4928174316883087,shapley_mean,-1,9,thr_tarsus,6,6014
13,5314,0.243009286604255,0.4928123354911804,shapley_mean,-1,9,thr_tarsus,6,6014
14,5487,0.2415481473885738,0.4927684366703033,shapley_mean,-1,9,thr_tarsus,6,6014
1,117,0.0915195334553701,0.4888113141059875,shapley_mean,-1,9,thr_tarsus,7,7014
2,269,0.2186802519658761,0.4771251976490021,shapley_mean,-1,9,thr_tarsus,7,7014
3,361,0.1891643649623039,0.4777889549732208,shapley_mean,-1,9,thr_tarsus,7,7014
4,555,0.1926202452396155,0.4760764241218567,shapley_mean,-1,9,thr_tarsus,7,7014
5,1243,0.2314099274583242,0.4735110104084015,shapley_mean,-1,9,thr_tarsus,7,7014
6,1529,0.236423204267805,0.4676107764244079,shapley_mean,-1,9,thr_tarsus,7,7014
7,2592,0.1852817772162377,0.4702093601226806,shapley_mean,-1,9,thr_tarsus,7,7014
8,3175,0.1934192156489065,0.4689702689647674,shapley_mean,-1,9,thr_tarsus,7,7014
9,3348,0.1909749354029543,0.4690242111682892,shapley_mean,-1,9,thr_tarsus,7,7014
10,3744,0.1876685809686369,0.4698328077793121,shapley_mean,-1,9,thr_tarsus,7,7014
11,4327,0.1916340520774205,0.4690933227539062,shapley_mean,-1,9,thr_tarsus,7,7014
12,4675,0.2430360740493935,0.4592902660369873,shapley_mean,-1,9,thr_tarsus,7,7014
13,5230,0.2459404650594671,0.4591726660728454,shapley_mean,-1,9,thr_tarsus,7,7014
14,5487,0.2309251773215316,0.4612739682197571,shapley_mean,-1,9,thr_tarsus,7,7014
1,152,0.1862344197095082,0.479336678981781,shapley_mean,-1,9,thr_tarsus,8,8014
2,346,0.18805433077449,0.4776544868946075,shapley_mean,-1,9,thr_tarsus,8,8014
3,632,0.1796009121258819,0.4741680920124054,shapley_mean,-1,9,thr_tarsus,8,8014
4,749,0.1899662875626301,0.4729284346103668,shapley_mean,-1,9,thr_tarsus,8,8014
5,922,0.1852747980594299,0.4730176925659179,shapley_mean,-1,9,thr_tarsus,8,8014
6,1014,0.1765002524351722,0.473794013261795,shapley_mean,-1,9,thr_tarsus,8,8014
7,1410,0.1676035556506401,0.4747233688831329,shapley_mean,-1,9,thr_tarsus,8,8014
8,1758,0.2312160780163995,0.4672866463661194,shapley_mean,-1,9,thr_tarsus,8,8014
9,2446,0.2710811360222871,0.4630633890628814,shapley_mean,-1,9,thr_tarsus,8,8014
10,3029,0.2762768438377933,0.461785614490509,shapley_mean,-1,9,thr_tarsus,8,8014
11,4092,0.2315575255345139,0.461898535490036,shapley_mean,-1,9,thr_tarsus,8,8014
12,4675,0.2334331720212245,0.4612930119037628,shapley_mean,-1,9,thr_tarsus,8,8014
13,5230,0.2330178583203275,0.4611983299255371,shapley_mean,-1,9,thr_tarsus,8,8014
14,5487,0.2077769016717528,0.4643333554267883,shapley_mean,-1,9,thr_tarsus,8,8014
1,348,0.1631809602437877,0.4770585298538208,shapley_mean,-1,9,thr_tarsus,9,9014
2,605,0.0848938073497773,0.4813211560249328,shapley_mean,-1,9,thr_tarsus,9,9014
3,757,0.212505603949671,0.4686443507671356,shapley_mean,-1,9,thr_tarsus,9,9014
4,1340,0.2124543017376335,0.4678914844989776,shapley_mean,-1,9,thr_tarsus,9,9014
5,1534,0.2351663379856995,0.4652347266674042,shapley_mean,-1,9,thr_tarsus,9,9014
6,1651,0.252192025685425,0.4631059765815735,shapley_mean,-1,9,thr_tarsus,9,9014
7,2714,0.2063573129659089,0.4665203392505646,shapley_mean,-1,9,thr_tarsus,9,9014
8,3297,0.2057556055193777,0.4663959443569183,shapley_mean,-1,9,thr_tarsus,9,9014
9,3985,0.2357379057615601,0.4624341428279876,shapley_mean,-1,9,thr_tarsus,9,9014
10,4077,0.2306712523825811,0.4631898403167724,shapley_mean,-1,9,thr_tarsus,9,9014
11,4250,0.2275387209588249,0.4632106721401214,shapley_mean,-1,9,thr_tarsus,9,9014
12,4646,0.2260523955627299,0.4634710550308227,shapley_mean,-1,9,thr_tarsus,9,9014
13,5201,0.2316959590016632,0.462400883436203,shapley_mean,-1,9,thr_tarsus,9,9014
14,5487,0.2488594350479417,0.457204520702362,shapley_mean,-1,9,thr_tarsus,9,9014
1,163,0.0894654760156544,0.5042625665664673,shapley_mean,-1,10,thr_tarsus,0,14
2,420,0.1611955949675044,0.5028966665267944,shapley_mean,-1,10,thr_tarsus,0,14
3,537,0.1288214025387663,0.5009933710098267,shapley_mean,-1,10,thr_tarsus,0,14
4,885,0.1111237199580742,0.5020167827606201,shapley_mean,-1,10,thr_tarsus,0,14
5,1171,0.1550229346758415,0.4986006319522857,shapley_mean,-1,10,thr_tarsus,0,14
6,1323,0.1908554566024338,0.4954391121864319,shapley_mean,-1,10,thr_tarsus,0,14
7,1719,0.2175771378866641,0.4948832988739013,shapley_mean,-1,10,thr_tarsus,0,14
8,1811,0.2303676327598006,0.4938990175724029,shapley_mean,-1,10,thr_tarsus,0,14
9,2394,0.1999366481967888,0.4959490895271301,shapley_mean,-1,10,thr_tarsus,0,14
10,3082,0.2119119336208114,0.4946978390216827,shapley_mean,-1,10,thr_tarsus,0,14
11,3665,0.2092695618301225,0.4954772591590881,shapley_mean,-1,10,thr_tarsus,0,14
12,4728,0.2118543522693461,0.4943123757839203,shapley_mean,-1,10,thr_tarsus,0,14
13,5283,0.2338202242476076,0.4890183508396148,shapley_mean,-1,10,thr_tarsus,0,14
14,5477,0.2244840463913038,0.4898109436035156,shapley_mean,-1,10,thr_tarsus,0,14
1,286,0.1571083943103231,0.5108949542045593,shapley_mean,-1,10,thr_tarsus,1,1014
2,438,0.2767981305789975,0.5073721408843994,shapley_mean,-1,10,thr_tarsus,1,1014
3,601,0.2496259257122035,0.506231427192688,shapley_mean,-1,10,thr_tarsus,1,1014
4,795,0.190419449050253,0.5073343515396118,shapley_mean,-1,10,thr_tarsus,1,1014
5,1378,0.1335411123326293,0.5094191431999207,shapley_mean,-1,10,thr_tarsus,1,1014
6,2066,0.1502379239616277,0.5087923407554626,shapley_mean,-1,10,thr_tarsus,1,1014
7,2621,0.1292438964934498,0.5072497725486755,shapley_mean,-1,10,thr_tarsus,1,1014
8,2878,0.1748369145861737,0.5026253461837769,shapley_mean,-1,10,thr_tarsus,1,1014
9,3274,0.1982646574198129,0.5007876753807068,shapley_mean,-1,10,thr_tarsus,1,1014
10,3857,0.1897269421478702,0.5016106963157654,shapley_mean,-1,10,thr_tarsus,1,1014
11,4920,0.2137193265746585,0.4992523789405823,shapley_mean,-1,10,thr_tarsus,1,1014
12,5268,0.2082939535600327,0.4993525445461273,shapley_mean,-1,10,thr_tarsus,1,1014
13,5360,0.2213520781364701,0.4976498782634735,shapley_mean,-1,10,thr_tarsus,1,1014
14,5477,0.2205472175069258,0.4971458911895752,shapley_mean,-1,10,thr_tarsus,1,1014
1,257,0.0848806292378512,0.5203979015350342,shapley_mean,-1,10,thr_tarsus,2,2014
2,409,0.1381493108498118,0.5116574168205261,shapley_mean,-1,10,thr_tarsus,2,2014
3,695,0.1746386120687241,0.5067087411880493,shapley_mean,-1,10,thr_tarsus,2,2014
4,812,0.1386572336307032,0.5064420700073242,shapley_mean,-1,10,thr_tarsus,2,2014
5,904,0.1591998994471637,0.5057735443115234,shapley_mean,-1,10,thr_tarsus,2,2014
6,1300,0.1845760476786483,0.5057064890861511,shapley_mean,-1,10,thr_tarsus,2,2014
7,1988,0.1868178996805272,0.504108190536499,shapley_mean,-1,10,thr_tarsus,2,2014
8,2151,0.1975643736400608,0.5031355619430542,shapley_mean,-1,10,thr_tarsus,2,2014
9,2734,0.186541355623659,0.5046728849411011,shapley_mean,-1,10,thr_tarsus,2,2014
10,3317,0.1644502376349885,0.5060217976570129,shapley_mean,-1,10,thr_tarsus,2,2014
11,3872,0.1765886876294706,0.5018320679664612,shapley_mean,-1,10,thr_tarsus,2,2014
12,4935,0.1929596594411991,0.501214325428009,shapley_mean,-1,10,thr_tarsus,2,2014
13,5283,0.186787665705721,0.5018823146820068,shapley_mean,-1,10,thr_tarsus,2,2014
14,5477,0.1764161771982668,0.5027462244033813,shapley_mean,-1,10,thr_tarsus,2,2014
1,92,0.1482521126492317,0.4992379248142242,shapley_mean,-1,10,thr_tarsus,3,3014
2,349,0.1713348984426535,0.4976052343845367,shapley_mean,-1,10,thr_tarsus,3,3014
3,501,0.2110323786249003,0.4910155534744262,shapley_mean,-1,10,thr_tarsus,3,3014
4,849,0.1732084233829285,0.4905694425106048,shapley_mean,-1,10,thr_tarsus,3,3014
5,1012,0.1777097593211413,0.4901926219463348,shapley_mean,-1,10,thr_tarsus,3,3014
6,1700,0.1859256407153506,0.4904196858406067,shapley_mean,-1,10,thr_tarsus,3,3014
7,2763,0.1685833047308362,0.4903706610202789,shapley_mean,-1,10,thr_tarsus,3,3014
8,2957,0.1576312268297474,0.4905938804149627,shapley_mean,-1,10,thr_tarsus,3,3014
9,3540,0.1472391503201663,0.4930785894393921,shapley_mean,-1,10,thr_tarsus,3,3014
10,3936,0.1686423008241041,0.4915174543857574,shapley_mean,-1,10,thr_tarsus,3,3014
11,4053,0.1638550139862092,0.4907326698303222,shapley_mean,-1,10,thr_tarsus,3,3014
12,4608,0.1818400571171881,0.4852579534053802,shapley_mean,-1,10,thr_tarsus,3,3014
13,4894,0.2130285592631248,0.4821419715881347,shapley_mean,-1,10,thr_tarsus,3,3014
14,5477,0.207008395592569,0.4829833507537842,shapley_mean,-1,10,thr_tarsus,3,3014
1,286,0.132875858640644,0.514201819896698,shapley_mean,-1,10,thr_tarsus,4,4014
2,378,0.1985826642433769,0.5124136805534363,shapley_mean,-1,10,thr_tarsus,4,4014
3,530,0.2920652346413524,0.5090681314468384,shapley_mean,-1,10,thr_tarsus,4,4014
4,1218,0.2415500840441112,0.5082946419715881,shapley_mean,-1,10,thr_tarsus,4,4014
5,1801,0.1824936356020578,0.5103755593299866,shapley_mean,-1,10,thr_tarsus,4,4014
6,1918,0.1457954163222768,0.5116937160491943,shapley_mean,-1,10,thr_tarsus,4,4014
7,2473,0.1434509624777791,0.5105387568473816,shapley_mean,-1,10,thr_tarsus,4,4014
