target_island,target_island_name,v_full,n_permutations,n_truncated,n_utility_evals,cache_hit_rate,eps_trunc,use_truncation,min_prefix_islands,note,cap_per_island,n_train_seeds_per_eval,trait,repeat,split_seed
13,Vikna,0.15607613041228374,50,0,546,0.2211126961483595,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,0,14
13,Vikna,0.12132160633333161,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,1,1014
13,Vikna,-0.006902052435496753,50,0,554,0.20970042796005706,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,2,2014
13,Vikna,0.24632799227026317,50,0,554,0.20970042796005706,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,3,3014
13,Vikna,0.08754358041068798,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,4,4014
13,Vikna,0.0811279702315924,50,0,556,0.20684736091298145,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,5,5014
13,Vikna,0.02606835866858355,50,0,545,0.2225392296718973,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,6,6014
13,Vikna,-0.01640473902172963,50,0,548,0.21825962910128388,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,7,7014
13,Vikna,0.3814313002649698,50,0,542,0.2268188302425107,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,8,8014
13,Vikna,0.025731520233094843,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,9,9014
14,Lauvøya,0.15910313403458945,50,0,546,0.2211126961483595,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,0,14
14,Lauvøya,0.06548046073293694,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,1,1014
14,Lauvøya,0.31905225155681954,50,0,554,0.20970042796005706,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,2,2014
14,Lauvøya,-0.06877155361680513,50,0,554,0.20970042796005706,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,3,3014
14,Lauvøya,0.18765098817399659,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,4,4014
14,Lauvøya,0.5313808784776703,50,0,556,0.20684736091298145,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,5,5014
14,Lauvøya,0.22685681537955804,50,0,545,0.2225392296718973,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,6,6014
14,Lauvøya,0.3041158295421993,50,0,548,0.21825962910128388,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,7,7014
14,Lauvøya,0.07951947903879529,50,0,542,0.2268188302425107,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,8,8014
14,Lauvøya,0.011735622135700697,50,0,547,0.21968616262482168,0.005,False,3,Shapley values computed on cal set; curves evaluated on held-out test set,,1,thr_tarsus,9,9014
