n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
20,0.05,shapley_mean,7,0.06919173634274538,0.04688769411691354,1.4874024510383606,0.06604905271626478,10
20,0.05,shapley_mean,8,0.07522070787837284,0.04787209652038483,1.485816204547882,0.06249287608093552,10
20,0.05,shapley_mean,9,0.06845122832211212,0.04692019251343435,1.4876578211784364,0.0662808522504122,10
20,0.05,shapley_mean,10,0.04832686355319411,0.03049864010943405,1.4931095838546753,0.06524103134782673,10
20,0.05,shapley_mean,11,0.03751398649260032,0.04738746600899955,1.4960222005844117,0.06579871903799514,10
20,0.05,shapley_mean,12,0.01986089514254997,0.05461755427318808,1.4982754945755006,0.06486107088361892,10
20,0.05,shapley_mean,13,-0.01252591653706223,0.040057537464588094,1.5039743185043335,0.06280834413512343,10
20,0.05,shapley_mean,14,-0.03371984462524559,0.08118599926455988,1.5058994531631469,0.06494937816640897,10
20,0.1,random_individual,0,0.09149260545417352,0.022135797033017008,1.4899427771568299,0.038343428110550054,50
20,0.1,random_individual,1,0.09177323481257543,0.022400359020459108,1.489768443107605,0.039051804045164264,50
20,0.1,random_individual,2,0.09075954689712289,0.025002134089118493,1.4900875282287598,0.038935572659711946,50
20,0.1,random_individual,3,0.08855893986075639,0.029670191024117235,1.4910757303237916,0.04022110795557752,50
20,0.1,random_individual,4,0.08593209972442502,0.03159190026562921,1.4920780920982362,0.04031882607826461,50
20,0.1,random_individual,5,0.08538811361716628,0.03641803241830088,1.4925571751594544,0.03918920414935207,50
20,0.1,random_individual,6,0.08241756685411991,0.039374524016203,1.4937430095672608,0.039134076029157056,50
20,0.1,random_individual,7,0.07398887577158121,0.03560972358176488,1.4960633873939515,0.036923497798615854,50
20,0.1,random_individual,8,0.06601098816094765,0.04572460513320427,1.4976648163795472,0.0382036607794292,50
20,0.1,random_individual,9,0.06168470770321305,0.049634367077337684,1.4989125728607178,0.039189695263369205,50
20,0.1,random_individual,10,0.049592961800829116,0.050133929264796755,1.5009391450881957,0.03788045147613285,50
20,0.1,random_individual,11,0.04547654580705864,0.05383527254391361,1.5013857245445252,0.03790637882970289,50
20,0.1,random_individual,12,0.03460653325514848,0.05431093044476424,1.5036257100105286,0.03849219540243815,50
20,0.1,random_individual,13,0.015674018353985294,0.06312483310094061,1.5077320551872253,0.039656752806851756,50
20,0.1,random_individual,14,0.002792985153067866,0.07050441071534216,1.5181839299201965,0.043756845187565924,50
20,0.1,shapley_mean,0,0.09149260545417351,0.023098668554249954,1.4899427771568299,0.040011305481264255,10
20,0.1,shapley_mean,1,0.09547869462790633,0.020012452037931158,1.4887487888336182,0.04064743955102238,10
20,0.1,shapley_mean,2,0.10044807248528528,0.01818365492874973,1.4868986845016479,0.04098239332448859,10
20,0.1,shapley_mean,3,0.09733337871289285,0.0293060263232945,1.4881414651870728,0.041912844693157966,10
20,0.1,shapley_mean,4,0.09046061650818696,0.0436848737731415,1.489378607273102,0.04463208365934425,10
20,0.1,shapley_mean,5,0.08744591671113396,0.051477794934070904,1.4908347964286803,0.047181102370544466,10
20,0.1,shapley_mean,6,0.09397658185320751,0.05224973490212659,1.4888090372085572,0.04691712443189432,10
20,0.1,shapley_mean,7,0.08962670227425054,0.05365083214856397,1.490899670124054,0.0422006016239337,10
20,0.1,shapley_mean,8,0.07864659687605653,0.05419629571381403,1.493631625175476,0.0408609674113924,10
20,0.1,shapley_mean,9,0.07944347854598069,0.0643129835224464,1.4941998720169067,0.0415770804361036,10
