analysis,method,weight_scheme,order_seed,weighted_fit_used,n_individuals,corr_eval,mse_adj,delta_ld_obj,target_island,target_island_name,repeat,repeat_seed,trait
ranked_subset,delta_ld_island_topk,none,-1,False,4361,0.07865208426273101,1.0197800397872925,0.11375604414951822,13,Southern 3,0,628185790,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4527,0.08417805649709972,1.0188615322113037,0.11479456231621206,13,Southern 3,0,628185790,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4729,0.10048229704155975,1.0153484344482422,0.11885200825430157,13,Southern 3,0,628185790,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4902,0.10514388370378758,1.0140372514724731,0.14759571766919186,13,Southern 3,0,628185790,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4994,0.10728848255403803,1.0139639377593994,0.15086188420968938,13,Southern 3,0,628185790,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5113,0.1046500348271906,1.015429973602295,0.15265304287780024,13,Southern 3,0,628185790,body_mass
full_baseline,full_source_unweighted,none,-2,False,5211,0.12119607936368353,0.9627062678337097,,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1078,0.025555750261905607,0.987375020980835,0.07839561084927653,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1662,0.06710937314811521,0.9775720238685608,0.08689692590016455,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2245,0.09069803094866931,0.9776369333267212,0.09103531412055862,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2642,0.12038078528474831,0.9704962968826294,0.09366126518343411,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3200,0.11434096496569657,0.970215916633606,0.09426432315668659,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3492,0.11251268128893609,0.9684818983078003,0.09637134950970072,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3848,0.10796541129332622,0.9683408737182617,0.10292670510947359,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4006,0.11191169513915004,0.9670895934104919,0.1088281907981496,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4200,0.11414839727767077,0.9654383063316345,0.10910917024760157,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4366,0.11784235829116776,0.9640930891036987,0.11129907205970378,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4625,0.12873568982399028,0.9617157578468323,0.11246669343642708,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4827,0.13736446535366736,0.959524393081665,0.11342183147083994,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5000,0.12743717634429963,0.961858868598938,0.1452545712524463,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5119,0.12678750654600668,0.9614492058753967,0.14848997359497368,14,Southern 4,0,1174276327,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5211,0.12119605473601162,0.9627063870429993,0.14947427157964627,14,Southern 4,0,1174276327,body_mass
full_baseline,full_source_unweighted,none,-2,False,5495,-0.019610173877514972,0.9110921621322632,,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1078,-0.0670352107071695,0.8962680101394653,0.11276635732493151,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,1564,0.008615305558830694,0.8936529159545898,0.11342183147083994,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2148,0.07951645278625634,0.8850287795066833,0.11885200825430157,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,2731,0.034933169996197166,0.8933644890785217,0.12363387701568723,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3289,-0.0047889713010476195,0.9022971987724304,0.12447539424149606,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3686,-0.031173594304494612,0.9093600511550903,0.12514517332225955,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,3978,-0.031464873348287445,0.9122179746627808,0.128059360089607,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4334,-0.017374107328475115,0.9111082553863525,0.13140443962445597,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4528,-0.015602484928954467,0.9109802842140198,0.1334118576741326,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4686,-0.016670676857680672,0.9120386838912964,0.1359953110013577,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,4945,-0.009853983260742478,0.9093913435935974,0.1380886175121908,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5111,-0.004547598978731687,0.9071914553642273,0.1389734093329032,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5284,-0.007594893439614474,0.9073226451873779,0.1635733082606916,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5376,-0.020273600093729888,0.9104761481285095,0.1690213463301735,15,Southern 5,0,548978991,body_mass
ranked_subset,delta_ld_island_topk,none,-1,False,5495,-0.019610238875981765,0.9110921025276184,0.1699007926504767,15,Southern 5,0,548978991,body_mass
