trait,target_island,target_island_name,analysis,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,2705,0.0041067175133595,,1.0321471691131592,1
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,3102,0.0063697701770119,,1.033117651939392,1
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,3394,0.0199272784720129,,1.030771017074585,1
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,3750,0.0700209455672614,,1.020985126495361,1
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,3908,0.0735791872431966,,1.0207481384277344,1
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,4102,0.0803592871748983,,1.0201250314712524,1
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,4361,0.078652084262731,,1.0197800397872925,1
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,4527,0.0841780564970997,,1.0188615322113037,1
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,4729,0.1004822970415597,,1.0153484344482422,1
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,4902,0.1051438837037875,,1.0140372514724731,1
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,4994,0.107288482554038,,1.0139639377593994,1
body_mass,13,Southern 3,ranked_subset,delta_ld_island_topk,5113,0.1046500348271906,,1.015429973602295,1
body_mass,14,Southern 4,full_baseline,full_source_unweighted,5211,0.1211960793636835,,0.9627062678337096,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,1078,0.0255557502619056,,0.987375020980835,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,1662,0.0671093731481152,,0.9775720238685608,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,2245,0.0906980309486693,,0.9776369333267212,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,2642,0.1203807852847483,,0.9704962968826294,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,3200,0.1143409649656965,,0.970215916633606,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,3492,0.112512681288936,,0.9684818983078004,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,3848,0.1079654112933262,,0.9683408737182616,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,4006,0.11191169513915,,0.967089593410492,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,4200,0.1141483972776707,,0.9654383063316344,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,4366,0.1178423582911677,,0.9640930891036988,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,4625,0.1287356898239902,,0.9617157578468324,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,4827,0.1373644653536673,,0.959524393081665,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,5000,0.1274371763442996,,0.961858868598938,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,5119,0.1267875065460066,,0.9614492058753968,1
body_mass,14,Southern 4,ranked_subset,delta_ld_island_topk,5211,0.1211960547360116,,0.9627063870429992,1
body_mass,15,Southern 5,full_baseline,full_source_unweighted,5495,-0.0196101738775149,,0.9110921621322632,1
body_mass,15,Southern 5,ranked_subset,delta_ld_island_topk,1078,-0.0670352107071695,,0.8962680101394653,1
