n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
25,0.05,shapley_mean,4,0.132890309522597,0.06396290377220598,0.973934531211853,0.09385849920647626,10
25,0.05,shapley_mean,5,0.12866261551256158,0.06467372104701175,0.9770745694637298,0.09446318001743972,10
25,0.05,shapley_mean,6,0.12141105668111066,0.06645989810723794,0.9794294476509094,0.0940076389534602,10
25,0.05,shapley_mean,7,0.11902553209145698,0.0613175130956221,0.9812685549259186,0.09272529416105245,10
25,0.05,shapley_mean,8,0.10855958577116516,0.05307603094674019,0.9838210821151734,0.0950438875546593,10
25,0.05,shapley_mean,9,0.11191599270505412,0.05618718138305037,0.9846640288829803,0.0963703975648841,10
25,0.05,shapley_mean,10,0.10106538705187589,0.06077521932246717,0.9880246222019196,0.09220606429662588,10
25,0.05,shapley_mean,11,0.07833969987390854,0.0506788210150637,0.992432427406311,0.09331473826951979,10
25,0.05,shapley_mean,12,0.07982740255020312,0.056404917883938484,0.9930382549762726,0.09732495305910413,10
25,0.05,shapley_mean,13,0.08609953559939577,0.030292313254928257,0.993904197216034,0.09573764998056344,10
25,0.05,shapley_mean,14,0.09279301619925058,0.08068014185447478,1.0001575231552124,0.09604623159621697,10
25,0.1,random_individual,0,0.14039335393188787,0.04063605697762702,0.9634826481342316,0.07549345801948965,50
25,0.1,random_individual,1,0.1376838074684196,0.04169147584337355,0.964660701751709,0.07582387106703697,50
25,0.1,random_individual,2,0.13036832240837457,0.044897254644793445,0.9670339035987854,0.07502131715715153,50
25,0.1,random_individual,3,0.12871724032726392,0.0484177144146504,0.9682466614246369,0.07505481385097361,50
25,0.1,random_individual,4,0.12578787874528846,0.05249142884892708,0.9692769658565521,0.07559624502268501,50
25,0.1,random_individual,5,0.12061250838777221,0.05170758780003652,0.9712656927108765,0.07659720600568429,50
25,0.1,random_individual,6,0.1118562243407077,0.050130779588100235,0.9746422874927521,0.0800203877606272,50
25,0.1,random_individual,7,0.1077951024601909,0.054996367162104785,0.976825293302536,0.0801034169076357,50
25,0.1,random_individual,8,0.0925533824229492,0.06807831784688781,0.9814588713645935,0.08116876833732212,50
25,0.1,random_individual,9,0.09344088788320365,0.08192506022878522,0.9816626179218292,0.08090146021007241,50
25,0.1,random_individual,10,0.082166933120618,0.09706614361873565,0.9854249012470245,0.08050644790723614,50
25,0.1,random_individual,11,0.07839806611553003,0.10693280860193669,0.9872264456748963,0.07980010535467118,50
25,0.1,random_individual,12,0.06673151903796247,0.10062842252520046,0.990225397348404,0.07907807065021098,50
25,0.1,random_individual,13,0.0535090934634656,0.0947897951191432,0.9937991547584534,0.08093834508956856,50
25,0.1,random_individual,14,0.038298410886662505,0.09145822717995652,1.004525316953659,0.08443510656328884,50
25,0.1,shapley_mean,0,0.14039335393188787,0.04240366001178002,0.9634826481342316,0.07877730186111592,10
25,0.1,shapley_mean,1,0.12749536619562074,0.03259032250402433,0.9678021907806397,0.08231722287245077,10
25,0.1,shapley_mean,2,0.10246332539868112,0.0503943889982,0.9765770375728607,0.08406484531307959,10
25,0.1,shapley_mean,3,0.10162474290842641,0.04310108224198451,0.9775228261947632,0.08274724403771876,10
25,0.1,shapley_mean,4,0.10532294519967081,0.04521988232507086,0.9768532395362854,0.08638607563802692,10
25,0.1,shapley_mean,5,0.10317489345440792,0.0505797143175929,0.9766241371631622,0.08380676733314184,10
25,0.1,shapley_mean,6,0.11373462808483648,0.056790244690991434,0.9755113124847412,0.07854649325847889,10
25,0.1,shapley_mean,7,0.11632061430420948,0.06614572584263534,0.9749354660511017,0.08006217171354636,10
25,0.1,shapley_mean,8,0.11434192991617964,0.06965224069796025,0.9756611108779907,0.08021967750414687,10
25,0.1,shapley_mean,9,0.10223067009124791,0.07870321502176307,0.9785647571086884,0.08298819224302556,10
25,0.1,shapley_mean,10,0.1112847238613794,0.07336495510284942,0.9775067925453186,0.08274645821121028,10
25,0.1,shapley_mean,11,0.1171214046560773,0.0559807706408847,0.9780088424682617,0.08708263864963603,10
25,0.1,shapley_mean,12,0.13655130684945344,0.04120361464659919,0.9744855165481567,0.0883725705463603,10
25,0.1,shapley_mean,13,0.10218537429873831,0.045981846549811176,0.9826355874538422,0.08699443466159175,10
25,0.1,shapley_mean,14,0.09250388294274203,0.06683816250092031,0.9917904436588287,0.08799293074212891,10
25,0.15,random_individual,0,0.16441455986082373,0.03380944651096708,1.0219094157218933,0.046279978592564386,50
