trait,target_island,target_island_name,source_island,source_island_name,n_island,phi_mean,phi_std,phi_per_ind_mean,phi_per_ind_std,n_repeats,rank_mean_phi_per_ind,source_lat,source_lon,target_lat,target_lon,geo_distance_km,phi_per_ind_1e4,shapley_sign
thr_tarsus,5,Hestmannøy,8,Lovund,152,0.0174672993796774,0.0625542999541355,0.0001149164432873,0.0004115414470666,10,5,66.363291,12.339011,66.536102,12.838656,29.35995081989071,1.149164432873,Positive
thr_tarsus,5,Hestmannøy,9,Sleneset,163,-0.0351241505911777,0.0744752686489795,-0.0002154855864489,0.000456903488644,10,14,66.360922,12.595983,66.536102,12.838656,22.26408239542809,-2.154855864489,Negative
thr_tarsus,5,Hestmannøy,10,Aldra,173,-0.0012776833611679,0.0546279498124084,-7.3854529547281935e-06,0.0003157684960254,10,11,66.408641,13.059615,66.536102,12.838656,17.23572101384943,-0.07385452954728193,Negative
thr_tarsus,5,Hestmannøy,11,Leka,583,0.0143874047370251,0.054784594116743,2.4678224248756625e-05,9.397014428257814e-05,10,10,65.08345,11.634547,66.536102,12.838656,170.5832403766758,0.24678224248756625,Positive
thr_tarsus,5,Hestmannøy,12,Vega,396,0.0182624881575285,0.0594767006790529,4.611739433719334e-05,0.0001501936885834,10,9,65.657315,11.910286,66.536102,12.838656,106.2900954679976,0.46117394337193335,Positive
thr_tarsus,5,Hestmannøy,13,Vikna,583,-0.0142466855667982,0.058802545514479,-2.4436853459345264e-05,0.0001008619991672,10,12,64.905897,11.023292,66.536102,12.838656,199.3499655831265,-0.24436853459345265,Negative
thr_tarsus,5,Hestmannøy,14,Lauvøya,688,-0.0436101266188815,0.0618192439919495,-6.33868119460488e-05,8.985355231388019e-05,10,13,63.928508,9.933058,66.536102,12.838656,319.9091343034955,-0.633868119460488,Negative
thr_tarsus,6,Indre Kvarøy,0,Nesøy,117,0.0322868202460742,0.0292278426722414,0.0002759557285989,0.0002498106211302,10,1,66.574584,12.646056,66.484892,12.945714,16.600488854328603,2.759557285989,Positive
thr_tarsus,6,Indre Kvarøy,1,Myken,92,0.0116182173677999,0.0313945026835698,0.0001262849713891,0.0003412445943866,10,7,66.760027,12.478567,66.484892,12.945714,36.88857339434147,1.262849713891,Positive
thr_tarsus,6,Indre Kvarøy,2,Træna,286,0.0120762464938128,0.056726362407849,4.222463809025469e-05,0.0001983439245029,10,10,66.498248,12.082706,66.484892,12.945714,38.30629687683305,0.42224638090254685,Positive
thr_tarsus,6,Indre Kvarøy,3,Selvær,194,0.0225350643134951,0.0456220231947092,0.0001161601253272,0.0002351650680139,10,8,66.586744,12.237925,66.484892,12.945714,33.320994417271756,1.1616012532720001,Positive
thr_tarsus,6,Indre Kvarøy,4,Gjerøy,555,0.1467819632490402,0.0948231175836671,0.0002644720058541,0.0001708524641147,10,2,66.615165,13.023725,66.484892,12.945714,14.891341339762576,2.644720058541,Positive
thr_tarsus,6,Indre Kvarøy,5,Hestmannøy,1063,0.1778768118277433,0.1404012492167242,0.0001673347242029,0.0001320801968172,10,5,66.536102,12.838656,66.484892,12.945714,7.412051367140754,1.673347242029,Positive
thr_tarsus,6,Indre Kvarøy,7,Onøy og Lurøy,257,0.0596763153290206,0.0566630602092284,0.0002322035615915,0.0002204788334989,10,4,66.406531,12.863522,66.484892,12.945714,9.447828453947155,2.322035615915,Positive
thr_tarsus,6,Indre Kvarøy,8,Lovund,152,0.0389803584311117,0.0379353289897061,0.0002564497265204,0.000249574532827,10,3,66.363291,12.339011,66.484892,12.945714,30.18069711388027,2.564497265204,Positive
thr_tarsus,6,Indre Kvarøy,9,Sleneset,163,0.0224452820135166,0.0463109543726673,0.0001377011166473,0.0002841162844948,10,6,66.360922,12.595983,66.484892,12.945714,20.783834886694716,1.377011166473,Positive
thr_tarsus,6,Indre Kvarøy,10,Aldra,173,0.0073343847503806,0.0253586711811301,4.239528757445445e-05,0.0001465819143417,10,9,66.408641,13.059615,66.484892,12.945714,9.874360810502877,0.42395287574454454,Positive
thr_tarsus,6,Indre Kvarøy,11,Leka,583,0.0118682714041958,0.0473378754368622,2.035724083052467e-05,8.119704191571565e-05,10,11,65.08345,11.634547,66.484892,12.945714,166.90519543760988,0.2035724083052467,Positive
thr_tarsus,6,Indre Kvarøy,12,Vega,396,-0.0458314469278004,0.0528967034039391,-0.0001157359770904,0.0001335775338483,10,14,65.657315,11.910286,66.484892,12.945714,103.19039109510574,-1.157359770904,Negative
thr_tarsus,6,Indre Kvarøy,13,Vikna,583,-0.034821209596027,0.0745470654908663,-5.972763224018359e-05,0.0001278680368625,10,12,64.905897,11.023292,66.484892,12.945714,196.36631708257528,-0.5972763224018359,Negative
thr_tarsus,6,Indre Kvarøy,14,Lauvøya,688,-0.044841048367795,0.0738492450374841,-6.517594239505092e-05,0.0001073390189498,10,13,63.928508,9.933058,66.484892,12.945714,316.9908133537998,-0.6517594239505092,Negative
thr_tarsus,7,Onøy og Lurøy,0,Nesøy,117,0.0188525726757304,0.0702714236168041,0.0001611330997925,0.0006006104582632,10,3,66.574584,12.646056,66.406531,12.863522,21.029337005170788,1.611330997925,Positive
thr_tarsus,7,Onøy og Lurøy,1,Myken,92,-0.0006020176427418,0.0382285451165735,-6.543670029802385e-06,0.0004155276643105,10,12,66.760027,12.478567,66.406531,12.863522,42.830052595587574,-0.06543670029802386,Negative
thr_tarsus,7,Onøy og Lurøy,2,Træna,286,0.0203453750858462,0.0808139644943457,7.113767512533654e-05,0.0002825663094207,10,7,66.498248,12.082706,66.406531,12.863522,36.154615005776925,0.7113767512533654,Positive
thr_tarsus,7,Onøy og Lurøy,3,Selvær,194,0.0165812088349137,0.0578028150400605,8.547014863357622e-05,0.0002979526548456,10,5,66.586744,12.237925,66.406531,12.863522,34.222179676197506,0.8547014863357623,Positive
thr_tarsus,7,Onøy og Lurøy,4,Gjerøy,555,0.0103275045163202,0.0951305689745508,1.860811624562204e-05,0.0001714064305847,10,10,66.615165,13.023725,66.406531,12.863522,24.261245476020058,0.18608116245622042,Positive
thr_tarsus,7,Onøy og Lurøy,5,Hestmannøy,1063,0.0647037947472916,0.1060881887491365,6.086904491748976e-05,9.980074200295069e-05,10,8,66.536102,12.838656,66.406531,12.863522,14.449877852297275,0.6086904491748976,Positive
thr_tarsus,7,Onøy og Lurøy,6,Indre Kvarøy,348,-0.0354171510587675,0.0832277899146514,-0.0001017734225826,0.0002391603158466,10,14,66.484892,12.945714,66.406531,12.863522,9.447828453947155,-1.017734225826,Negative
thr_tarsus,7,Onøy og Lurøy,8,Lovund,152,0.0209342923193634,0.0443706138814162,0.0001377256073642,0.0002919119334303,10,4,66.363291,12.339011,66.406531,12.863522,23.85317577660052,1.377256073642,Positive
thr_tarsus,7,Onøy og Lurøy,9,Sleneset,163,0.0340721046552683,0.1008239958584601,0.0002090313169034,0.000618552121831,10,2,66.360922,12.595983,66.406531,12.863522,12.951915537436141,2.0903131690339998,Positive
thr_tarsus,7,Onøy og Lurøy,10,Aldra,173,0.0595502085001434,0.0728463788339063,0.0003442208583823,0.0004210773343,10,1,66.408641,13.059615,66.406531,12.863522,8.729945463727077,3.4422085838229997,Positive
thr_tarsus,7,Onøy og Lurøy,11,Leka,583,0.0120820818935518,0.0508567898077051,2.0723982664754423e-05,8.723291562213578e-05,10,9,65.08345,11.634547,66.406531,12.863522,157.4595094087497,0.20723982664754423,Positive
thr_tarsus,7,Onøy og Lurøy,12,Vega,396,-0.0041928206011623,0.0359484731340618,-1.0587930811015984e-05,9.077897256076234e-05,10,13,65.657315,11.910286,66.406531,12.863522,93.77608063958276,-0.10587930811015984,Negative
thr_tarsus,7,Onøy og Lurøy,13,Vikna,583,0.0415294420181136,0.0422269730066362,7.123403433638698e-05,7.243048543162308e-05,10,6,64.905897,11.023292,66.406531,12.863522,186.95208564615646,0.7123403433638698,Positive
thr_tarsus,7,Onøy og Lurøy,14,Lauvøya,688,-0.0005003740494664,0.0497907344826055,-7.272878625965408e-07,7.23702536084383e-05,10,11,63.928508,9.933058,66.406531,12.863522,307.5784894864828,-0.007272878625965408,Negative
thr_tarsus,8,Lovund,0,Nesøy,117,0.0482508861376654,0.0600015116179729,0.0004124007362193,0.0005128334326322,10,1,66.574584,12.646056,66.363291,12.339011,27.16254255064661,4.124007362193,Positive
thr_tarsus,8,Lovund,1,Myken,92,0.0074461484160888,0.0503845184648705,8.093639582705227e-05,0.0005476578094007,10,5,66.760027,12.478567,66.363291,12.339011,44.544783971350654,0.8093639582705228,Positive
thr_tarsus,8,Lovund,2,Træna,286,0.0193354654414415,0.0529334987958014,6.760652252252284e-05,0.0001850821636216,10,6,66.498248,12.082706,66.363291,12.339011,18.84306694501531,0.6760652252252284,Positive
thr_tarsus,8,Lovund,3,Selvær,194,0.0398032792821709,0.056367700285818,0.0002051715426916,0.0002905551561124,10,4,66.586744,12.237925,66.363291,12.339011,25.2486784861134,2.051715426916,Positive
thr_tarsus,8,Lovund,4,Gjerøy,555,0.0348040054631978,0.0676349741743409,6.270991975350963e-05,0.0001218648183321,10,7,66.615165,13.023725,66.363291,12.339011,41.3141859046234,0.6270991975350962,Positive
thr_tarsus,8,Lovund,5,Hestmannøy,1063,0.0202517473439636,0.1425975635101745,1.905150267541263e-05,0.0001341463438477,10,12,66.536102,12.838656,66.363291,12.339011,29.35995081989071,0.19051502675412632,Positive
thr_tarsus,8,Lovund,6,Indre Kvarøy,348,0.0198841211963544,0.0630700003890824,5.713827929986917e-05,0.0001812356333019,10,9,66.484892,12.945714,66.363291,12.339011,30.18069711388027,0.5713827929986917,Positive
thr_tarsus,8,Lovund,7,Onøy og Lurøy,257,-0.0397001561241394,0.0503310138963739,-0.0001544753156581,0.0001958405209975,10,14,66.406531,12.863522,66.363291,12.339011,23.85317577660052,-1.544753156581,Negative
thr_tarsus,8,Lovund,9,Sleneset,163,0.055555589168607,0.0802080882899383,0.0003408318353902,0.0004920741612879,10,2,66.360922,12.595983,66.363291,12.339011,11.459916819095087,3.4083183539019997,Positive
thr_tarsus,8,Lovund,10,Aldra,173,0.058936549854659,0.0278667701350661,0.0003406736985818,0.0001610795961564,10,3,66.408641,13.059615,66.363291,12.339011,32.49051914425014,3.4067369858179997,Positive
thr_tarsus,8,Lovund,11,Leka,583,0.0336750416445788,0.0621118801543474,5.776164947612144e-05,0.0001065383879148,10,8,65.08345,11.634547,66.363291,12.339011,145.90835605318503,0.5776164947612145,Positive
thr_tarsus,8,Lovund,12,Vega,396,0.0098859028358814,0.0658240068150361,2.496440110071068e-05,0.0001662222394319,10,11,65.657315,11.910286,66.363291,12.339011,80.85793785329014,0.2496440110071068,Positive
thr_tarsus,8,Lovund,13,Vikna,583,-0.0084847010525176,0.044700797165699,-1.4553518100373294e-05,7.667375157066726e-05,10,13,64.905897,11.023292,66.363291,12.339011,172.92091389543634,-0.14553518100373294,Negative
thr_tarsus,8,Lovund,14,Lauvøya,688,0.0207999842232317,0.0622110903862681,3.0232535208185623e-05,9.04230964916688e-05,10,10,63.928508,9.933058,66.363291,12.339011,293.1072145452544,0.30232535208185624,Positive
thr_tarsus,9,Sleneset,0,Nesøy,117,0.0368980883531962,0.0478411924096844,0.000315368276523,0.0004088990804246,10,3,66.574584,12.646056,66.360922,12.595983,23.861940525088542,3.1536827652299997,Positive
thr_tarsus,9,Sleneset,1,Myken,92,0.0154837786426687,0.0300116665088328,0.0001683019417681,0.0003262137664003,10,5,66.760027,12.478567,66.360922,12.595983,44.68134443444084,1.6830194176809998,Positive
thr_tarsus,9,Sleneset,2,Træna,286,0.0114620380055711,0.0808387366182318,4.007705596353532e-05,0.0002826529252385,10,7,66.498248,12.082706,66.360922,12.595983,27.459604159299595,0.40077055963535324,Positive
thr_tarsus,9,Sleneset,3,Selvær,194,0.0654002818891391,0.0505381865722589,0.0003371148550986,0.0002605061163518,10,2,66.586744,12.237925,66.360922,12.595983,29.71691369237924,3.371148550986,Positive
thr_tarsus,9,Sleneset,4,Gjerøy,555,-0.0169111169116026,0.0628345402738265,-3.047048092180651e-05,0.0001132153878807,10,13,66.615165,13.023725,66.360922,12.595983,34.0478201085102,-0.3047048092180651,Negative
thr_tarsus,9,Sleneset,5,Hestmannøy,1063,0.0115363184612771,0.0528208802324275,1.0852604385020818e-05,4.969038591949914e-05,10,11,66.536102,12.838656,66.360922,12.595983,22.26408239542809,0.10852604385020818,Positive
thr_tarsus,9,Sleneset,6,Indre Kvarøy,348,0.0931865895689976,0.0972063975880833,0.0002677775562327,0.0002793287287013,10,4,66.484892,12.945714,66.360922,12.595983,20.783834886694716,2.677775562327,Positive
thr_tarsus,9,Sleneset,7,Onøy og Lurøy,257,-0.0133079887553824,0.1032114743806037,-5.178205741393953e-05,0.0004016010676288,10,14,66.406531,12.863522,66.360922,12.595983,12.951915537436141,-0.5178205741393953,Negative
thr_tarsus,9,Sleneset,8,Lovund,152,0.0796087232893746,0.0680601537801801,0.0005237416005879,0.0004477641696064,10,1,66.363291,12.339011,66.360922,12.595983,11.459916819095087,5.237416005879,Positive
thr_tarsus,9,Sleneset,10,Aldra,173,0.0048236416915775,0.0269781821756017,2.7882321916633123e-05,0.0001559432495699,10,10,66.408641,13.059615,66.360922,12.595983,21.32268294268066,0.27882321916633124,Positive
thr_tarsus,9,Sleneset,11,Leka,583,0.021207208222331,0.0479108053938905,3.6376000381356925e-05,8.217976911473509e-05,10,8,65.08345,11.634547,66.360922,12.595983,148.68973859730676,0.36376000381356927,Positive
thr_tarsus,9,Sleneset,12,Vega,396,-0.0030241610730211,0.0489159236184857,-7.636770386417016e-06,0.0001235250596426,10,12,65.657315,11.910286,66.360922,12.595983,84.1545356354321,-0.07636770386417016,Negative
thr_tarsus,9,Sleneset,13,Vikna,583,0.0363275805241326,0.0434635967107403,6.231145887501314e-05,7.455162386061817e-05,10,6,64.905897,11.023292,66.360922,12.595983,177.1365583196607,0.6231145887501314,Positive
thr_tarsus,9,Sleneset,14,Lauvøya,688,0.0198817920834503,0.0722543284351429,2.8897953609666253e-05,0.0001050208262138,10,9,63.928508,9.933058,66.360922,12.595983,297.6721376741345,0.28897953609666255,Positive
thr_tarsus,10,Aldra,0,Nesøy,117,0.0010797419541996,0.0389752175295633,9.22856371110794e-06,0.0003331215173466,10,9,66.574584,12.646056,66.408641,13.059615,26.017997290856243,0.0922856371110794,Positive
thr_tarsus,10,Aldra,1,Myken,92,0.0126579471230054,0.037272796514245,0.0001375863817717,0.0004051390925461,10,5,66.760027,12.478567,66.408641,13.059615,46.75317456724916,1.3758638177170002,Positive
thr_tarsus,10,Aldra,2,Træna,286,0.0911438136110559,0.0964088079127026,0.0003186846629757,0.0003370937339604,10,1,66.498248,12.082706,66.408641,13.059615,44.52470617150215,3.186846629757,Positive
thr_tarsus,10,Aldra,3,Selvær,194,0.0092935443057594,0.045304193441194,4.790486755546088e-05,0.0002335267703154,10,6,66.586744,12.237925,66.408641,13.059615,41.47007846003094,0.47904867555460884,Positive
thr_tarsus,10,Aldra,4,Gjerøy,555,-0.0213128455777511,0.0833452425335502,-3.840152356351553e-05,0.0001501716081685,10,13,66.615165,13.023725,66.408641,13.059615,23.019468666790445,-0.38401523563515527,Negative
thr_tarsus,10,Aldra,5,Hestmannøy,1063,-0.0324148562580201,0.088784481302492,-3.049375000754484e-05,8.352256002115901e-05,10,12,66.536102,12.838656,66.408641,13.059615,17.23572101384943,-0.3049375000754484,Negative
thr_tarsus,10,Aldra,6,Indre Kvarøy,348,0.0117591016644232,0.0842243030102132,3.37905220242046e-05,0.0002420238592247,10,8,66.484892,12.945714,66.408641,13.059615,9.874360810502877,0.337905220242046,Positive
thr_tarsus,10,Aldra,7,Onøy og Lurøy,257,0.0745341805322949,0.0818373571268565,0.0002900162666626,0.0003184332962134,10,3,66.406531,12.863522,66.408641,13.059615,8.729945463727077,2.900162666626,Positive
thr_tarsus,10,Aldra,8,Lovund,152,0.045441398359789,0.0513494063847933,0.0002989565681565,0.0003378250420052,10,2,66.363291,12.339011,66.408641,13.059615,32.49051914425014,2.989565681565,Positive
thr_tarsus,10,Aldra,9,Sleneset,163,0.0236039942068326,0.0447374760485203,0.00014480978041,0.0002744630432424,10,4,66.360922,12.595983,66.408641,13.059615,21.32268294268066,1.4480978040999999,Positive
thr_tarsus,10,Aldra,11,Leka,583,-0.0066340945236509,0.0602077515060762,-1.1379235889624224e-05,0.0001032723010395,10,11,65.08345,11.634547,66.408641,13.059615,161.08169347609504,-0.11379235889624224,Negative
thr_tarsus,10,Aldra,12,Vega,396,-0.0015415491790533,0.0399206845271604,-3.892800957205482e-06,0.000100809809412,10,10,65.657315,11.910286,66.408641,13.059615,98.35590063445129,-0.03892800957205482,Negative
thr_tarsus,10,Aldra,13,Vikna,583,-0.0548869000761055,0.06039923107628,-9.414562620258244e-05,0.0001036007394104,10,14,64.905897,11.023292,66.408641,13.059615,191.3741612522616,-0.9414562620258243,Negative
thr_tarsus,10,Aldra,14,Lauvøya,688,0.0275026620711619,0.0516958353985236,3.997479952203766e-05,7.513929563738907e-05,10,7,63.928508,9.933058,66.408641,13.059615,311.9538045293238,0.39974799522037663,Positive
thr_tarsus,11,Leka,0,Nesøy,117,0.0156850605359379,0.0419362726131745,0.000134060346461,0.0003584296804544,10,5,66.574584,12.646056,65.08345,11.634547,172.07821192780375,1.34060346461,Positive
thr_tarsus,11,Leka,1,Myken,92,-0.0097081176056,0.0287919047306133,-0.0001055230174521,0.0003129554862023,10,13,66.760027,12.478567,65.08345,11.634547,190.314131621147,-1.055230174521,Negative
thr_tarsus,11,Leka,2,Træna,286,-0.0029372037816169,0.05109715082982,-1.0269943292367e-05,0.0001786613665378,10,11,66.498248,12.082706,65.08345,11.634547,158.63916738173316,-0.10269943292367001,Negative
thr_tarsus,11,Leka,3,Selvær,194,0.0186715514710303,0.0358297787542185,9.624511067541395e-05,0.0001846895812073,10,7,66.586744,12.237925,65.08345,11.634547,169.39819240525358,0.9624511067541396,Positive
thr_tarsus,11,Leka,4,Gjerøy,555,0.0416404221969645,0.0799241937789869,7.502778774227846e-05,0.0001440075563585,10,8,66.615165,13.023725,65.08345,11.634547,181.65582547188887,0.7502778774227845,Positive
thr_tarsus,11,Leka,5,Hestmannøy,1063,0.0336402335650897,0.0700892903117871,3.164650382416717e-05,6.593536247581107e-05,10,10,66.536102,12.838656,65.08345,11.634547,170.5832403766758,0.31646503824167166,Positive
thr_tarsus,11,Leka,6,Indre Kvarøy,348,0.0123377186917913,0.0615586854147837,3.545321463158429e-05,0.0001768927741804,10,9,66.484892,12.945714,65.08345,11.634547,166.90519543760988,0.3545321463158429,Positive
thr_tarsus,11,Leka,7,Onøy og Lurøy,257,0.0287342732307542,0.0785339080609062,0.0001118065106255,0.0003055794087973,10,6,66.406531,12.863522,65.08345,11.634547,157.4595094087497,1.118065106255,Positive
thr_tarsus,11,Leka,8,Lovund,152,0.040945832107031,0.0479840619357544,0.0002693804743883,0.0003156846179983,10,1,66.363291,12.339011,65.08345,11.634547,145.90835605318503,2.693804743883,Positive
thr_tarsus,11,Leka,9,Sleneset,163,0.0228333219656032,0.0445629440226258,0.0001400817298503,0.0002733922946173,10,4,66.360922,12.595983,65.08345,11.634547,148.68973859730676,1.400817298503,Positive
thr_tarsus,11,Leka,10,Aldra,173,-0.0255947180875409,0.0401992090545419,-0.0001479463473268,0.0002323653702574,10,14,66.408641,13.059615,65.08345,11.634547,161.08169347609504,-1.479463473268,Negative
thr_tarsus,11,Leka,12,Vega,396,-0.0409368842548478,0.0818351247123792,-0.0001033759703405,0.0002066543553342,10,12,65.657315,11.910286,65.08345,11.634547,65.07759475778198,-1.033759703405,Negative
thr_tarsus,11,Leka,13,Vikna,583,0.0981181812994795,0.1230546499893803,0.0001682987672375,0.0002110714408051,10,2,64.905897,11.023292,65.08345,11.634547,34.85987552283562,1.6829876723750001,Positive
thr_tarsus,11,Leka,14,Lauvøya,688,0.1095009146767867,0.0841868497882859,0.0001591583062162,0.0001223646072504,10,3,63.928508,9.933058,65.08345,11.634547,152.0544293116098,1.591583062162,Positive
thr_tarsus,12,Vega,0,Nesøy,117,0.0459546185998906,0.0526148362591983,0.0003927745179477,0.0004496994552068,10,1,66.574584,12.646056,65.657315,11.910286,107.2382528330402,3.927745179477,Positive
thr_tarsus,12,Vega,1,Myken,92,-0.0174946663592966,0.0367652062663695,-0.0001901594169488,0.0003996218072431,10,14,66.760027,12.478567,65.657315,11.910286,125.23654512152534,-1.9015941694879999,Negative
