trait,trait_label,fold,test_island_code,test_island,rule_kind,rule_label,top_m,top_m_label,grm_threshold,n_inner_used,lambda,selected_trial,weighting_method,n_pcs,alpha,outer_r
thr_wing,Wing length,11,10,Aldra,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,0.5,7,uniform,500,7213019.60957054,0.09586321411163608
thr_wing,Wing length,11,10,Aldra,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,1.0,7,uniform,500,7213019.60957054,0.09586321411163608
thr_wing,Wing length,11,10,Aldra,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,1.5,7,uniform,500,7213019.60957054,0.09586321411163608
thr_wing,Wing length,12,11,Leka,top_m,3,3,3,,3,0.0,8,pc_logistic,3000,2346.6230871488538,0.02359652781002859
thr_wing,Wing length,12,11,Leka,top_m,3,3,3,,3,0.5,170,pc_logistic,2000,33592.59524170764,0.15231884711625682
thr_wing,Wing length,12,11,Leka,top_m,3,3,3,,3,1.0,62,uniform,5000,20104.978238577973,0.12684355083062843
thr_wing,Wing length,12,11,Leka,top_m,3,3,3,,3,1.5,55,pc_logistic,5000,21681.460307655416,0.1308045535973133
thr_wing,Wing length,12,11,Leka,top_m,5,5,5,,5,0.0,148,pc_logistic,4500,24617.974369127063,0.1494836376643792
thr_wing,Wing length,12,11,Leka,top_m,5,5,5,,5,0.5,170,pc_logistic,2000,33592.59524170764,0.15231884711625682
thr_wing,Wing length,12,11,Leka,top_m,5,5,5,,5,1.0,170,pc_logistic,2000,33592.59524170764,0.15231884711625682
thr_wing,Wing length,12,11,Leka,top_m,5,5,5,,5,1.5,170,pc_logistic,2000,33592.59524170764,0.15231884711625682
thr_wing,Wing length,12,11,Leka,top_m,8,8,8,,8,0.0,132,pc_logistic,4500,22377.191622868486,0.14617356776308693
thr_wing,Wing length,12,11,Leka,top_m,8,8,8,,8,0.5,132,pc_logistic,4500,22377.191622868486,0.14617356776308693
thr_wing,Wing length,12,11,Leka,top_m,8,8,8,,8,1.0,146,pc_logistic,4500,15827.540704134935,0.1315211320484847
thr_wing,Wing length,12,11,Leka,top_m,8,8,8,,8,1.5,75,uniform,4500,10012.96211809645,0.08783392079235489
thr_wing,Wing length,12,11,Leka,top_m,10,10,10,,10,0.0,120,pc_logistic,4500,33895.03902737644,0.16064362087762094
thr_wing,Wing length,12,11,Leka,top_m,10,10,10,,10,0.5,148,pc_logistic,4500,24617.974369127063,0.1494836376643792
thr_wing,Wing length,12,11,Leka,top_m,10,10,10,,10,1.0,168,pc_logistic,4500,19754.419044514947,0.134669577393113
thr_wing,Wing length,12,11,Leka,top_m,10,10,10,,10,1.5,168,pc_logistic,4500,19754.419044514947,0.134669577393113
thr_wing,Wing length,12,11,Leka,top_m,15,15,15,,14,0.0,185,pc_logistic,4500,46347.1693768509,0.16979156281481764
thr_wing,Wing length,12,11,Leka,top_m,15,15,15,,14,0.5,185,pc_logistic,4500,46347.1693768509,0.16979156281481764
thr_wing,Wing length,12,11,Leka,top_m,15,15,15,,14,1.0,120,pc_logistic,4500,33895.03902737644,0.16064362087762094
thr_wing,Wing length,12,11,Leka,top_m,15,15,15,,14,1.5,120,pc_logistic,4500,33895.03902737644,0.16064362087762094
thr_wing,Wing length,12,11,Leka,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,0.0,74,uniform,5000,43110.39075327819,0.14874875332111634
thr_wing,Wing length,12,11,Leka,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,0.5,62,uniform,5000,20104.978238577973,0.12684355083062843
thr_wing,Wing length,12,11,Leka,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,1.0,55,pc_logistic,5000,21681.460307655416,0.1308045535973133
thr_wing,Wing length,12,11,Leka,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,1.5,55,pc_logistic,5000,21681.460307655416,0.1308045535973133
thr_wing,Wing length,13,12,Vega,top_m,3,3,3,,3,0.0,164,pc_logistic,1000,30050.41290582026,0.10364023187650692
thr_wing,Wing length,13,12,Vega,top_m,3,3,3,,3,0.5,164,pc_logistic,1000,30050.41290582026,0.10364023187650692
thr_wing,Wing length,13,12,Vega,top_m,3,3,3,,3,1.0,164,pc_logistic,1000,30050.41290582026,0.10364023187650692
thr_wing,Wing length,13,12,Vega,top_m,3,3,3,,3,1.5,164,pc_logistic,1000,30050.41290582026,0.10364023187650692
thr_wing,Wing length,13,12,Vega,top_m,5,5,5,,5,0.0,93,pc_logistic,5000,125950.73805771004,0.04697873840681785
thr_wing,Wing length,13,12,Vega,top_m,5,5,5,,5,0.5,93,pc_logistic,5000,125950.73805771004,0.04697873840681785
thr_wing,Wing length,13,12,Vega,top_m,5,5,5,,5,1.0,164,pc_logistic,1000,30050.41290582026,0.10364023187650692
thr_wing,Wing length,13,12,Vega,top_m,5,5,5,,5,1.5,164,pc_logistic,1000,30050.41290582026,0.10364023187650692
thr_wing,Wing length,13,12,Vega,top_m,8,8,8,,8,0.0,165,pc_logistic,4000,56545.844086346246,0.059093672589957354
thr_wing,Wing length,13,12,Vega,top_m,8,8,8,,8,0.5,165,pc_logistic,4000,56545.844086346246,0.059093672589957354
thr_wing,Wing length,13,12,Vega,top_m,8,8,8,,8,1.0,190,pc_logistic,4000,58518.91025547837,0.06045310022345923
thr_wing,Wing length,13,12,Vega,top_m,8,8,8,,8,1.5,190,pc_logistic,4000,58518.91025547837,0.06045310022345923
thr_wing,Wing length,13,12,Vega,top_m,10,10,10,,10,0.0,175,pc_logistic,4000,46022.26676190581,0.0638584268598228
thr_wing,Wing length,13,12,Vega,top_m,10,10,10,,10,0.5,175,pc_logistic,4000,46022.26676190581,0.0638584268598228
thr_wing,Wing length,13,12,Vega,top_m,10,10,10,,10,1.0,166,pc_logistic,4000,39818.01526523578,0.06549725201131754
thr_wing,Wing length,13,12,Vega,top_m,10,10,10,,10,1.5,166,pc_logistic,4000,39818.01526523578,0.06549725201131754
thr_wing,Wing length,13,12,Vega,top_m,15,15,15,,14,0.0,153,pc_logistic,4000,70176.90182286318,0.05957408796569479
thr_wing,Wing length,13,12,Vega,top_m,15,15,15,,14,0.5,123,pc_logistic,4000,56159.82318549986,0.06106944215781055
thr_wing,Wing length,13,12,Vega,top_m,15,15,15,,14,1.0,123,pc_logistic,4000,56159.82318549986,0.06106944215781055
thr_wing,Wing length,13,12,Vega,top_m,15,15,15,,14,1.5,123,pc_logistic,4000,56159.82318549986,0.06106944215781055
thr_wing,Wing length,13,12,Vega,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,1,0.0,164,pc_logistic,1000,30050.41290582026,0.10364023187650692
thr_wing,Wing length,13,12,Vega,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,1,0.5,164,pc_logistic,1000,30050.41290582026,0.10364023187650692
thr_wing,Wing length,13,12,Vega,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,1,1.0,164,pc_logistic,1000,30050.41290582026,0.10364023187650692
thr_wing,Wing length,13,12,Vega,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,1,1.5,164,pc_logistic,1000,30050.41290582026,0.10364023187650692
thr_wing,Wing length,14,13,Vikna,top_m,3,3,3,,3,0.0,149,pc_logistic,2500,60056.7278484213,0.1207039746419034
thr_wing,Wing length,14,13,Vikna,top_m,3,3,3,,3,0.5,149,pc_logistic,2500,60056.7278484213,0.1207039746419034
thr_wing,Wing length,14,13,Vikna,top_m,3,3,3,,3,1.0,15,uniform,2500,35688.940173379786,0.1031569905775053
thr_wing,Wing length,14,13,Vikna,top_m,3,3,3,,3,1.5,15,uniform,2500,35688.940173379786,0.1031569905775053
thr_wing,Wing length,14,13,Vikna,top_m,5,5,5,,5,0.0,63,pc_logistic,2000,41618.86851744171,0.10926537523824588
thr_wing,Wing length,14,13,Vikna,top_m,5,5,5,,5,0.5,146,pc_logistic,2500,73534.37985835766,0.123642813779058
thr_wing,Wing length,14,13,Vikna,top_m,5,5,5,,5,1.0,146,pc_logistic,2500,73534.37985835766,0.123642813779058
thr_wing,Wing length,14,13,Vikna,top_m,5,5,5,,5,1.5,149,pc_logistic,2500,60056.7278484213,0.1207039746419034
thr_wing,Wing length,14,13,Vikna,top_m,8,8,8,,8,0.0,146,pc_logistic,2500,73534.37985835766,0.123642813779058
thr_wing,Wing length,14,13,Vikna,top_m,8,8,8,,8,0.5,146,pc_logistic,2500,73534.37985835766,0.123642813779058
thr_wing,Wing length,14,13,Vikna,top_m,8,8,8,,8,1.0,146,pc_logistic,2500,73534.37985835766,0.123642813779058
thr_wing,Wing length,14,13,Vikna,top_m,8,8,8,,8,1.5,146,pc_logistic,2500,73534.37985835766,0.123642813779058
thr_wing,Wing length,14,13,Vikna,top_m,10,10,10,,10,0.0,197,pc_logistic,3500,57538.44702147917,0.10469463002583511
thr_wing,Wing length,14,13,Vikna,top_m,10,10,10,,10,0.5,197,pc_logistic,3500,57538.44702147917,0.10469463002583511
thr_wing,Wing length,14,13,Vikna,top_m,10,10,10,,10,1.0,197,pc_logistic,3500,57538.44702147917,0.10469463002583511
thr_wing,Wing length,14,13,Vikna,top_m,10,10,10,,10,1.5,197,pc_logistic,3500,57538.44702147917,0.10469463002583511
thr_wing,Wing length,14,13,Vikna,top_m,15,15,15,,14,0.0,191,pc_logistic,3500,88550.6764280524,0.10240319731883916
thr_wing,Wing length,14,13,Vikna,top_m,15,15,15,,14,0.5,105,pc_logistic,3500,98415.34753675989,0.10144492430676041
thr_wing,Wing length,14,13,Vikna,top_m,15,15,15,,14,1.0,105,pc_logistic,3500,98415.34753675989,0.10144492430676041
thr_wing,Wing length,14,13,Vikna,top_m,15,15,15,,14,1.5,105,pc_logistic,3500,98415.34753675989,0.10144492430676041
thr_wing,Wing length,14,13,Vikna,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,0.0,134,pc_logistic,2500,4116966.530547968,0.10839301430842271
thr_wing,Wing length,14,13,Vikna,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,0.5,134,pc_logistic,2500,4116966.530547968,0.10839301430842271
thr_wing,Wing length,14,13,Vikna,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,1.0,32,uniform,5000,100758.96018535414,0.08488611323159886
thr_wing,Wing length,14,13,Vikna,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,1.5,105,pc_logistic,3500,98415.34753675989,0.10144492430676041
thr_wing,Wing length,15,14,Lauvøya,top_m,3,3,3,,3,0.0,99,pc_logistic,4500,122659.26063518692,0.09997102563712251
thr_wing,Wing length,15,14,Lauvøya,top_m,3,3,3,,3,0.5,95,pc_logistic,2000,70168.88131255092,0.09465638696173519
thr_wing,Wing length,15,14,Lauvøya,top_m,3,3,3,,3,1.0,12,pc_logistic,5000,17908.108469185627,0.09289085496757434
thr_wing,Wing length,15,14,Lauvøya,top_m,3,3,3,,3,1.5,26,pc_logistic,2500,10784.360899456819,0.08870213661174708
thr_wing,Wing length,15,14,Lauvøya,top_m,5,5,5,,5,0.0,87,pc_logistic,4500,53839.12778534179,0.09848221993658782
thr_wing,Wing length,15,14,Lauvøya,top_m,5,5,5,,5,0.5,87,pc_logistic,4500,53839.12778534179,0.09848221993658782
thr_wing,Wing length,15,14,Lauvøya,top_m,5,5,5,,5,1.0,95,pc_logistic,2000,70168.88131255092,0.09465638696173519
thr_wing,Wing length,15,14,Lauvøya,top_m,5,5,5,,5,1.5,95,pc_logistic,2000,70168.88131255092,0.09465638696173519
thr_wing,Wing length,15,14,Lauvøya,top_m,8,8,8,,8,0.0,12,pc_logistic,5000,17908.108469185627,0.09289085496757434
thr_wing,Wing length,15,14,Lauvøya,top_m,8,8,8,,8,0.5,12,pc_logistic,5000,17908.108469185627,0.09289085496757434
thr_wing,Wing length,15,14,Lauvøya,top_m,8,8,8,,8,1.0,12,pc_logistic,5000,17908.108469185627,0.09289085496757434
thr_wing,Wing length,15,14,Lauvøya,top_m,8,8,8,,8,1.5,12,pc_logistic,5000,17908.108469185627,0.09289085496757434
thr_wing,Wing length,15,14,Lauvøya,top_m,10,10,10,,10,0.0,87,pc_logistic,4500,53839.12778534179,0.09848221993658782
thr_wing,Wing length,15,14,Lauvøya,top_m,10,10,10,,10,0.5,87,pc_logistic,4500,53839.12778534179,0.09848221993658782
thr_wing,Wing length,15,14,Lauvøya,top_m,10,10,10,,10,1.0,87,pc_logistic,4500,53839.12778534179,0.09848221993658782
thr_wing,Wing length,15,14,Lauvøya,top_m,10,10,10,,10,1.5,87,pc_logistic,4500,53839.12778534179,0.09848221993658782
thr_wing,Wing length,15,14,Lauvøya,top_m,15,15,15,,14,0.0,155,pc_logistic,4000,81012.08670658073,0.10766144599305169
thr_wing,Wing length,15,14,Lauvøya,top_m,15,15,15,,14,0.5,131,pc_logistic,4000,81224.77801749206,0.1078796172699068
thr_wing,Wing length,15,14,Lauvøya,top_m,15,15,15,,14,1.0,66,pc_logistic,4000,88865.79017694162,0.10669623451743551
thr_wing,Wing length,15,14,Lauvøya,top_m,15,15,15,,14,1.5,66,pc_logistic,4000,88865.79017694162,0.10669623451743551
thr_wing,Wing length,15,14,Lauvøya,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,0.0,13,pc_logistic,4000,759254.8780327329,0.10212428088861257
thr_wing,Wing length,15,14,Lauvøya,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,0.5,98,pc_logistic,1500,181954.16424621016,0.0844542710892956
thr_wing,Wing length,15,14,Lauvøya,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,1.0,98,pc_logistic,1500,181954.16424621016,0.0844542710892956
thr_wing,Wing length,15,14,Lauvøya,grm_threshold,grm>0.0011,-1,grm>0.0011,0.0010731491440366754,2,1.5,98,pc_logistic,1500,181954.16424621016,0.0844542710892956
