trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,pevmean_obj,pevmean_n_pcs,pevmean_lambda,ringnumber,source_island,source_island_name
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8309155,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8309173,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8309175,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8309251,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8309158,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8309260,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8309266,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8309267,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8309288,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8309291,0,Nesøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8414527,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8537699,0,Nesøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8537774,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8573572,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8573608,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8573682,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8573896,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8598591,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8651534,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8651621,0,Nesøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8651665,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8651730,0,Nesøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8651778,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8651790,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8651804,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8651860,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8651876,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8651903,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8651907,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8651975,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8651998,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8668482,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681009,0,Nesøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681024,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681032,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681033,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681037,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681038,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681057,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681065,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681066,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681068,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681070,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681081,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681095,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681098,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681135,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681200,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681251,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681254,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681259,0,Nesøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681261,0,Nesøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681290,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681317,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681393,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681415,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681476,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681486,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8681500,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8730417,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8730421,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8730444,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8730447,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8730448,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8730454,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8730462,8,Lovund
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8730465,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8730497,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8730506,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8730537,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8730584,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732227,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732237,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732239,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732256,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732258,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732266,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732300,8,Lovund
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732506,8,Lovund
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732525,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732576,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732598,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732615,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732659,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732660,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732666,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732678,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732680,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732697,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8732699,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747026,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747064,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747100,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747101,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747104,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747114,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747118,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747144,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747145,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747222,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747239,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747273,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747274,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747290,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747309,8,Lovund
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747406,0,Nesøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747487,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747519,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747551,10,Aldra
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747552,10,Aldra
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747553,10,Aldra
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747563,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747564,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747575,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747583,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747588,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747636,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747657,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747703,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747730,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747734,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747735,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747760,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747817,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747829,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747878,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747882,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747905,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747936,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747976,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8747993,8,Lovund
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8794307,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8794309,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8794368,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800021,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800042,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800095,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800127,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800146,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800151,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800164,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800196,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800303,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800468,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800490,10,Aldra
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800548,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800606,8,Lovund
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800614,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8800663,12,Vega
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8816408,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8816418,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8816428,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8816452,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8816456,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8816496,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8816930,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8816936,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8816942,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8816943,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8816963,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8857103,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8857202,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8857215,10,Aldra
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8857261,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8857269,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8857407,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8857620,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8866658,8,Lovund
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8866741,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8866779,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8866789,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8866795,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8866800,0,Nesøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887035,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887134,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887202,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887210,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887241,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887243,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887245,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887266,10,Aldra
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887324,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887335,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887341,0,Nesøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887370,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887414,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887429,8,Lovund
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887440,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887448,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887451,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8887472,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8904661,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8904733,12,Vega
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8917954,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8917968,8,Lovund
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934089,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934217,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934228,10,Aldra
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934241,9,Sleneset
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934274,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934276,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934338,10,Aldra
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934368,5,Hestmannøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934380,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934400,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934401,7,Onøy og Lurøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934403,8,Lovund
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934451,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934484,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934497,4,Gjerøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934514,2,Træna
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934526,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934527,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934529,1,Myken
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934596,10,Aldra
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934801,6,Indre Kvarøy
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934811,8,Lovund
thr_tarsus,3,Selvær,0,261820732,1000,pevmean_ga,0.049687862973431175,100,502.6502333305817,8934860,8,Lovund
