trait,method,target_island,target_island_name,repeat,repeat_seed,n_train_size,n_train,n_pcs,n_pcs_requested,alpha,pearson_r,mse_adj,fit_time_seconds,n_test
thr_tarsus,pevmean_ga_pc_ridge,8,Lovund,1,1276499927,1000,1000,3500,3500,156026.34,0.25991730713694333,384.03631591796875,0.14062778700099443,152
thr_tarsus,pevmean_ga_pc_ridge,8,Lovund,2,454522896,1000,1000,3500,3500,156026.34,0.2931049999061915,384.4152526855469,0.1005732249977882,152
thr_tarsus,pevmean_ga_pc_ridge,8,Lovund,3,1603208544,1000,1000,3500,3500,156026.34,0.2947011263137813,384.6732177734375,0.10070379899843829,152
thr_tarsus,pevmean_ga_pc_ridge,8,Lovund,4,853280976,1000,1000,3500,3500,156026.34,0.2631724145409381,383.9742126464844,0.13673565600038273,152
thr_tarsus,pevmean_ga_pc_ridge,9,Sleneset,0,201727611,1000,1000,3500,3500,156026.34,0.2694519586875143,377.46923828125,0.05725297399840201,163
thr_tarsus,pevmean_ga_pc_ridge,9,Sleneset,1,272273300,1000,1000,3500,3500,156026.34,0.26003736965727225,378.82861328125,0.054207667999435216,163
thr_tarsus,pevmean_ga_pc_ridge,9,Sleneset,2,2058959408,1000,1000,3500,3500,156026.34,0.22352342436227068,379.6435241699219,0.08243891800157144,163
thr_tarsus,pevmean_ga_pc_ridge,9,Sleneset,3,2010177890,1000,1000,3500,3500,156026.34,0.21702186389900754,379.8490295410156,0.08471881000150461,163
thr_tarsus,pevmean_ga_pc_ridge,9,Sleneset,4,34284155,1000,1000,3500,3500,156026.34,0.21068947465665874,379.6936340332031,0.08447425800113706,163
thr_tarsus,pevmean_ga_pc_ridge,10,Aldra,0,2138453555,1000,1000,3500,3500,156026.34,0.01888402488452333,387.7099304199219,0.0833445699972799,173
thr_tarsus,pevmean_ga_pc_ridge,10,Aldra,1,1317260418,1000,1000,3500,3500,156026.34,0.038583578015674413,386.3896179199219,0.084404180997808,173
