trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,n_components,alpha,ringnr,ringnumber,source_island,source_island_name,rank,pca_dist
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27320,8N27320,6,Indre Kvarøy,129,12.91034984588623
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27324,8N27324,6,Indre Kvarøy,785,28.675243377685547
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27325,8N27325,4,Gjerøy,671,26.39970588684082
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27328,8N27328,4,Gjerøy,689,26.71993064880371
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27333,8N27333,4,Gjerøy,111,12.58103084564209
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27339,8N27339,4,Gjerøy,513,23.29489517211914
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27344,8N27344,4,Gjerøy,774,28.48758888244629
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27352,8N27352,6,Indre Kvarøy,290,16.775739669799805
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27356,8N27356,5,Hestmannøy,370,19.155977249145508
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27402,8N27402,7,Onøy og Lurøy,567,24.375755310058594
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27409,8N27409,10,Aldra,52,10.954774856567383
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27411,8N27411,5,Hestmannøy,41,10.711591720581055
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27424,8N27424,4,Gjerøy,195,14.576156616210938
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27472,8N27472,2,Træna,241,15.570877075195312
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27800,8N27800,2,Træna,45,10.742684364318848
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27830,8N27830,6,Indre Kvarøy,202,14.663302421569824
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27873,8N27873,5,Hestmannøy,677,26.519601821899414
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27881,8N27881,5,Hestmannøy,143,13.218550682067871
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27886,8N27886,2,Træna,293,16.81775665283203
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27901,8N27901,3,Selvær,481,22.48154067993164
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27907,8N27907,6,Indre Kvarøy,612,25.23822021484375
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27916,8N27916,5,Hestmannøy,19,9.373297691345215
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27917,8N27917,5,Hestmannøy,276,16.348718643188477
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27921,8N27921,4,Gjerøy,398,20.164785385131836
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N27959,8N27959,5,Hestmannøy,141,13.151806831359863
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28001,8N28001,2,Træna,173,13.96440601348877
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28002,8N28002,2,Træna,62,11.355108261108398
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28003,8N28003,2,Træna,234,15.445334434509277
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28060,8N28060,7,Onøy og Lurøy,301,17.09291648864746
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28091,8N28091,2,Træna,763,28.319276809692383
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28115,8N28115,6,Indre Kvarøy,448,21.588092803955078
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28190,8N28190,6,Indre Kvarøy,243,15.609752655029297
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28243,8N28243,2,Træna,406,20.424121856689453
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28285,8N28285,2,Træna,284,16.497154235839844
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28339,8N28339,2,Træna,537,23.872377395629883
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28375,8N28375,8,Lovund,116,12.685012817382812
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28401,8N28401,8,Lovund,331,18.025325775146484
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28429,8N28429,2,Træna,278,16.39432144165039
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28432,8N28432,2,Træna,640,25.756193161010742
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28483,8N28483,2,Træna,171,13.931180000305176
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28578,8N28578,9,Sleneset,496,22.80511474609375
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28650,8N28650,2,Træna,578,24.51372528076172
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28686,8N28686,5,Hestmannøy,265,16.110506057739258
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28688,8N28688,5,Hestmannøy,281,16.46268653869629
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28738,8N28738,2,Træna,104,12.479928970336914
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28767,8N28767,4,Gjerøy,609,25.176013946533203
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28776,8N28776,5,Hestmannøy,557,24.156774520874023
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28777,8N28777,5,Hestmannøy,472,22.126056671142578
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28781,8N28781,5,Hestmannøy,28,10.184425354003906
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28845,8N28845,5,Hestmannøy,394,20.03711700439453
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28847,8N28847,5,Hestmannøy,404,20.397178649902344
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28851,8N28851,5,Hestmannøy,561,24.224061965942383
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28926,8N28926,9,Sleneset,457,21.71450424194336
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28940,8N28940,8,Lovund,72,11.670065879821777
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N28947,8N28947,9,Sleneset,555,24.110809326171875
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42130,8N42130,9,Sleneset,315,17.580415725708008
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42256,8N42256,5,Hestmannøy,61,11.307324409484863
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42262,8N42262,4,Gjerøy,780,28.58858299255371
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42285,8N42285,5,Hestmannøy,585,24.660341262817383
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42286,8N42286,5,Hestmannøy,698,26.910430908203125
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42501,8N42501,5,Hestmannøy,2,7.305502414703369
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42503,8N42503,5,Hestmannøy,71,11.629853248596191
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42505,8N42505,5,Hestmannøy,100,12.377580642700195
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42507,8N42507,5,Hestmannøy,98,12.315051078796387
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42509,8N42509,5,Hestmannøy,63,11.361855506896973
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42514,8N42514,5,Hestmannøy,541,23.923547744750977
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42518,8N42518,5,Hestmannøy,239,15.557518005371094
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42522,8N42522,5,Hestmannøy,118,12.706430435180664
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42654,8N42654,7,Onøy og Lurøy,444,21.518465042114258
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42701,8N42701,6,Indre Kvarøy,619,25.444503784179688
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42707,8N42707,4,Gjerøy,598,24.970348358154297
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42729,8N42729,5,Hestmannøy,6,7.882079124450684
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42731,8N42731,4,Gjerøy,162,13.695952415466309
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42786,8N42786,5,Hestmannøy,435,21.339839935302734
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42923,8N42923,4,Gjerøy,159,13.65378475189209
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42931,8N42931,5,Hestmannøy,117,12.703289985656738
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42942,8N42942,6,Indre Kvarøy,209,14.822507858276367
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N42970,8N42970,5,Hestmannøy,447,21.585168838500977
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72132,8N72132,9,Sleneset,767,28.376998901367188
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72266,8N72266,2,Træna,521,23.39859962463379
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72359,8N72359,4,Gjerøy,183,14.259523391723633
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72368,8N72368,4,Gjerøy,595,24.925228118896484
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72394,8N72394,6,Indre Kvarøy,343,18.30685806274414
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72428,8N72428,8,Lovund,340,18.155860900878906
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72490,8N72490,3,Selvær,164,13.748716354370117
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72496,8N72496,2,Træna,236,15.491689682006836
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72499,8N72499,2,Træna,670,26.37578010559082
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72531,8N72531,6,Indre Kvarøy,476,22.275840759277344
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72664,8N72664,5,Hestmannøy,427,21.115324020385742
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72669,8N72669,4,Gjerøy,751,28.03370475769043
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72724,8N72724,5,Hestmannøy,92,12.209877014160156
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72965,8N72965,2,Træna,42,10.723235130310059
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N72989,8N72989,2,Træna,683,26.630828857421875
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N73082,8N73082,6,Indre Kvarøy,158,13.644267082214355
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N73086,8N73086,6,Indre Kvarøy,342,18.23007583618164
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N73087,8N73087,6,Indre Kvarøy,213,14.895795822143555
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N73097,8N73097,5,Hestmannøy,128,12.904584884643555
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N73501,8N73501,5,Hestmannøy,756,28.156185150146484
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N73502,8N73502,5,Hestmannøy,604,25.082523345947266
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N73503,8N73503,5,Hestmannøy,289,16.711978912353516
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N73504,8N73504,5,Hestmannøy,782,28.642513275146484
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N73506,8N73506,5,Hestmannøy,354,18.616565704345703
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N73507,8N73507,4,Gjerøy,411,20.540193557739258
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N73521,8N73521,5,Hestmannøy,451,21.60811996459961
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N73533,8N73533,5,Hestmannøy,324,17.87472915649414
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N73580,8N73580,1,Myken,271,16.22374153137207
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N73876,8N73876,5,Hestmannøy,654,26.144697189331055
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N87057,8N87057,5,Hestmannøy,376,19.25575065612793
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N87066,8N87066,5,Hestmannøy,123,12.79454517364502
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N87069,8N87069,4,Gjerøy,330,18.000715255737305
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N87243,8N87243,2,Træna,678,26.523271560668945
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N87245,8N87245,2,Træna,66,11.471007347106934
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N87253,8N87253,8,Lovund,459,21.756759643554688
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N87258,8N87258,8,Lovund,266,16.126773834228516
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N87264,8N87264,8,Lovund,464,21.96527862548828
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N87271,8N87271,8,Lovund,571,24.409317016601562
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N87371,8N87371,4,Gjerøy,701,26.993423461914062
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N87754,8N87754,4,Gjerøy,544,23.96644401550293
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N87995,8N87995,3,Selvær,684,26.6453800201416
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P11051,8P11051,9,Sleneset,65,11.460433959960938
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P11187,8P11187,2,Træna,576,24.50291633605957
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P11321,8P11321,4,Gjerøy,137,13.061233520507812
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P11429,8P11429,1,Myken,492,22.773273468017578
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P11471,8P11471,2,Træna,339,18.148326873779297
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P11581,8P11581,5,Hestmannøy,122,12.780917167663574
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P11585,8P11585,4,Gjerøy,551,24.042829513549805
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P11794,8P11794,2,Træna,345,18.342226028442383
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P11964,8P11964,5,Hestmannøy,115,12.66462516784668
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14014,8P14014,9,Sleneset,350,18.535131454467773
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14060,8P14060,4,Gjerøy,463,21.945598602294922
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14061,8P14061,4,Gjerøy,268,16.148963928222656
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14075,8P14075,5,Hestmannøy,67,11.494158744812012
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14111,8P14111,5,Hestmannøy,510,23.115718841552734
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14112,8P14112,5,Hestmannøy,378,19.378286361694336
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14126,8P14126,7,Onøy og Lurøy,773,28.484020233154297
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14190,8P14190,5,Hestmannøy,606,25.104595184326172
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14191,8P14191,5,Hestmannøy,380,19.459692001342773
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14221,8P14221,5,Hestmannøy,203,14.694365501403809
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14241,8P14241,5,Hestmannøy,593,24.905418395996094
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14472,8P14472,5,Hestmannøy,355,18.671268463134766
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14514,8P14514,2,Træna,580,24.594898223876953
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14664,8P14664,2,Træna,645,25.862146377563477
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14675,8P14675,8,Lovund,642,25.814287185668945
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14717,8P14717,5,Hestmannøy,282,16.484052658081055
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14604,8P14604,7,Onøy og Lurøy,84,12.057546615600586
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14648,8P14648,2,Træna,387,19.730518341064453
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14724,8P14724,5,Hestmannøy,781,28.59268569946289
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14736,8P14736,2,Træna,437,21.36791229248047
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P14769,8P14769,1,Myken,673,26.44554328918457
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8N14980,8N14980,6,Indre Kvarøy,191,14.437840461730957
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P26200,8P26200,5,Hestmannøy,532,23.659313201904297
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P26525,8P26525,9,Sleneset,296,16.931310653686523
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P26526,8P26526,9,Sleneset,33,10.403629302978516
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P26560,8P26560,8,Lovund,288,16.708803176879883
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8P26700,8P26700,7,Onøy og Lurøy,341,18.173559188842773
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168617,8168617,8,Lovund,264,16.10873031616211
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168632,8168632,7,Onøy og Lurøy,125,12.796568870544434
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168635,8168635,5,Hestmannøy,174,14.004337310791016
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168636,8168636,5,Hestmannøy,445,21.539947509765625
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168638,8168638,5,Hestmannøy,384,19.662334442138672
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168639,8168639,4,Gjerøy,657,26.201343536376953
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168642,8168642,5,Hestmannøy,70,11.558005332946777
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168644,8168644,5,Hestmannøy,97,12.28337574005127
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168650,8168650,5,Hestmannøy,758,28.190523147583008
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168655,8168655,5,Hestmannøy,494,22.779874801635742
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168661,8168661,1,Myken,242,15.58242416381836
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168665,8168665,5,Hestmannøy,659,26.208709716796875
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168768,8168768,5,Hestmannøy,225,15.15914249420166
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168769,8168769,5,Hestmannøy,126,12.87760066986084
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168771,8168771,5,Hestmannøy,105,12.496526718139648
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8168772,8168772,5,Hestmannøy,495,22.799421310424805
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8309128,8309128,5,Hestmannøy,4,7.431020259857178
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8309182,8309182,5,Hestmannøy,335,18.05965232849121
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8309267,8309267,5,Hestmannøy,564,24.317169189453125
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8309285,8309285,5,Hestmannøy,199,14.641278266906738
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8414527,8414527,2,Træna,430,21.15419578552246
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8537612,8537612,4,Gjerøy,403,20.359622955322266
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8537770,8537770,7,Onøy og Lurøy,428,21.123624801635742
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8537774,8537774,7,Onøy og Lurøy,467,22.022171020507812
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8573187,8573187,4,Gjerøy,771,28.4541015625
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8573521,8573521,2,Træna,733,27.597614288330078
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8573603,8573603,5,Hestmannøy,178,14.048284530639648
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8573872,8573872,6,Indre Kvarøy,344,18.31207847595215
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8573896,8573896,5,Hestmannøy,709,27.178232192993164
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8573915,8573915,2,Træna,385,19.694095611572266
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8573966,8573966,5,Hestmannøy,3,7.339982986450195
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8598501,8598501,6,Indre Kvarøy,453,21.630645751953125
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8598579,8598579,3,Selvær,466,22.000593185424805
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8598591,8598591,1,Myken,591,24.848060607910156
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8598602,8598602,6,Indre Kvarøy,699,26.94062042236328
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8598614,8598614,6,Indre Kvarøy,20,9.54332160949707
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8598887,8598887,4,Gjerøy,740,27.826440811157227
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8651511,8651511,3,Selvær,522,23.42518424987793
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8651512,8651512,3,Selvær,793,28.733518600463867
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8651514,8651514,2,Træna,639,25.743492126464844
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8651548,8651548,4,Gjerøy,644,25.837390899658203
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8651600,8651600,3,Selvær,563,24.316967010498047
body_mass,0,Nesøy,0,461311978,794,pca_source_alpha,10,2.0,8651664,8651664,2,Træna,539,23.882244110107422
