n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
10,0.15,random_individual,12,0.18600619135701854,0.06888007530144827,0.9868987536430359,0.0454557944904438,50
10,0.15,random_individual,13,0.1455173126383199,0.08643551327071011,0.9983234882354737,0.0451037801596633,50
10,0.15,random_individual,14,0.085607556333123,0.0912122772052714,1.0132126057147979,0.044313697975658234,50
10,0.15,shapley_mean,0,0.3651937345995694,0.023841187921242145,0.8935855746269226,0.04615554348647335,10
10,0.15,shapley_mean,1,0.3538888225522232,0.025689021619127336,0.9024058997631073,0.04692698834829203,10
10,0.15,shapley_mean,2,0.33244531340559325,0.02136727898584789,0.9123348772525788,0.04197238438893792,10
10,0.15,shapley_mean,3,0.3287231848438666,0.030424761969723237,0.9146666347980499,0.044065559838198154,10
10,0.15,shapley_mean,4,0.3223164542921111,0.04033975197304092,0.918986564874649,0.04882099668234162,10
10,0.15,shapley_mean,5,0.30688028584221916,0.047042070566272624,0.9256344437599182,0.05205031633315935,10
10,0.15,shapley_mean,6,0.29025924577180645,0.047439150471055506,0.9346863567829132,0.05076638462106836,10
10,0.15,shapley_mean,7,0.28270334180632706,0.04939592048432929,0.9394084572792053,0.046208464967815964,10
10,0.15,shapley_mean,8,0.2709377049547307,0.05408008793651708,0.9454007625579834,0.048658204275445496,10
10,0.15,shapley_mean,9,0.25769864478062565,0.046105840509582025,0.9503031671047211,0.04804797163522113,10
10,0.15,shapley_mean,10,0.25656271048918083,0.03498018728577326,0.9533672392368316,0.046732753458449454,10
10,0.15,shapley_mean,11,0.2333086122770453,0.043146651178526445,0.96251021027565,0.048512851222274306,10
10,0.15,shapley_mean,12,0.2156517982979317,0.05062130689823998,0.9716598093509674,0.04893337659755574,10
10,0.15,shapley_mean,13,0.18231325140876192,0.056973557317242,0.984818035364151,0.052482426194393646,10
10,0.15,shapley_mean,14,0.14523834199503224,0.07834549486173076,1.0001841723918914,0.05179775274101219,10
10,0.2,random_individual,0,0.34954217756330747,0.048549657238650436,0.8934771001338959,0.03962596413761789,50
10,0.2,random_individual,1,0.3465455737982968,0.05001098756918328,0.8959068214893341,0.03985764614888246,50
